participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
17,4,6.0934,1,positive
17,1,2.0109,2,none
17,4,3.9954,3,none
17,2,5.0808,4,negative
17,3,4.326,5,none
17,4,3.6733,6,positive
17,2,5.5376,7,none
17,1,2.8168,8,negative
17,4,3.8001,9,none
17,1,5.0843,10,negative
17,4,5.118,11,negative
17,3,3.909,12,negative
17,2,5.1757,13,none
17,1,3.8091,14,negative
17,1,10.846,15,negative
17,2,4.2923,16,none
17,1,4.8174,17,none
17,4,6.8735,18,negative
17,4,9.3636,19,positive
17,2,5.1177,20,none
17,1,3.2342,21,negative
17,4,3.3586,22,positive
17,1,16.7692,23,none
17,3,5.4004,24,none
17,4,3.0755,25,positive
17,4,5.0336,26,positive
17,4,14.9289,27,negative
17,2,10.6516,28,negative
17,1,8.4824,29,negative
17,1,2.9468,30,none
17,4,2.1822,31,none
17,1,7.7135,32,negative
17,4,5.2381,33,none
17,1,2.666,34,negative
17,4,9.9625,35,positive
17,4,12.3271,36,positive
17,2,6.9759,37,positive
17,1,2.734,38,positive
17,3,30.6963,39,negative
17,1,3.4471,40,none
17,4,3.5257,41,positive
17,3,5.6345,42,positive
17,2,6.5511,43,positive
17,3,7.1346,44,positive
17,2,4.4517,45,none
17,1,6.8705,46,negative
17,4,6.5839,47,none
17,2,4.6514,48,negative
17,1,6.7586,49,negative
17,1,8.5512,50,negative
17,2,10.0768,51,none
17,4,5.2676,52,positive
17,1,3.7092,53,none
17,4,5.1932,54,positive
17,4,2.7371,55,positive
17,1,3.7505,56,none
17,1,6.234,57,positive
17,4,3.1252,58,positive
17,2,9.1335,59,positive
17,1,3.685,60,positive
