participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
38,2,4.9164,1,positive
38,4,1.729,2,none
38,1,2.4659,3,none
38,4,5.5312,4,negative
38,4,1.9597,5,none
38,1,2.9006,6,positive
38,2,18.2719,7,none
38,1,2.5541,8,negative
38,2,2.4491,9,none
38,1,6.2752,10,negative
38,4,7.1805,11,negative
38,3,3.9187,12,negative
38,4,3.1797,13,none
38,3,3.4585,14,negative
38,2,6.7952,15,negative
38,4,4.0206,16,none
38,3,3.9455,17,none
38,4,3.6282,18,negative
38,4,3.7005,19,positive
38,1,2.1989,20,none
38,2,3.0023,21,negative
38,4,2.5419,22,positive
38,3,3.8579,23,none
38,3,3.328,24,none
38,3,2.398,25,positive
38,2,4.7593,26,positive
38,4,4.7522,27,negative
38,4,4.7372,28,negative
38,2,3.5271,29,negative
38,2,2.6827,30,none
38,3,3.2897,31,none
38,3,2.151,32,negative
38,2,2.7855,33,none
38,3,3.0303,34,negative
38,4,2.3303,35,positive
38,4,3.234,36,positive
38,4,3.8766,37,positive
38,1,1.8274,38,positive
38,3,4.7875,39,negative
38,2,3.739,40,none
38,4,5.3286,41,positive
38,1,2.2534,42,positive
38,3,3.6883,43,positive
38,3,3.3436,44,positive
38,2,3.6659,45,none
38,1,2.7078,46,negative
38,3,3.6705,47,none
38,1,2.9265,48,negative
38,3,3.7173,49,negative
38,4,2.8226,50,negative
38,1,2.5125,51,none
38,4,3.1788,52,positive
38,3,2.3498,53,none
38,4,3.7437,54,positive
38,4,2.3393,55,positive
38,1,2.9486,56,none
38,4,3.7397,57,positive
38,4,1.8808,58,positive
38,2,2.2783,59,positive
38,2,3.284,60,positive
