participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
94,2,8.228,1,positive
94,1,1.61,2,none
94,2,2.945,3,none
94,2,7.939,4,negative
94,2,1.877,5,none
94,2,1.526,6,positive
94,1,2.344,7,none
94,2,2.86,8,negative
94,1,2.463,9,none
94,2,5.275,10,negative
94,4,3.326,11,negative
94,3,2.892,12,negative
94,1,2.632,13,none
94,3,2.525,14,negative
94,2,4.065,15,negative
94,4,2.544,16,none
94,3,3.109,17,none
94,4,3.142,18,negative
94,2,3.857,19,positive
94,1,3.101,20,none
94,3,3.51,21,negative
94,2,3.093,22,positive
94,2,2.547,23,none
94,4,1.946,24,none
94,2,4.461,25,positive
94,2,3.076,26,positive
94,3,5.631,27,negative
94,4,7.459,28,negative
94,3,2.484,29,negative
94,4,2.195,30,none
94,3,1.961,31,none
94,3,3.027,32,negative
94,2,1.528,33,none
94,3,4.142,34,negative
94,3,2.865,35,positive
94,4,2.929,36,positive
94,2,2.814,37,positive
94,1,1.649,38,positive
94,2,4.848,39,negative
94,1,2.566,40,none
94,2,2.749,41,positive
94,3,2.73,42,positive
94,4,2.915,43,positive
94,2,2.477,44,positive
94,3,2.377,45,none
94,2,2.642,46,negative
94,1,1.95,47,none
94,4,3.05,48,negative
94,2,2.592,49,negative
94,3,4.56,50,negative
94,1,2.091,51,none
94,3,2.09,52,positive
94,2,1.945,53,none
94,2,4.25,54,positive
94,2,1.449,55,positive
94,2,2.331,56,none
94,3,3.749,57,positive
94,3,3.794,58,positive
94,3,2.183,59,positive
94,2,1.96,60,positive
