participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
16,4,6.4267,1,positive
16,1,1.8421,2,none
16,2,3.215,3,none
16,1,5.0184,4,negative
16,2,2.5818,5,none
16,2,1.7569,6,positive
16,1,2.9222,7,none
16,1,3.3915,8,negative
16,4,3.557,9,none
16,2,5.5353,10,negative
16,4,3.2473,11,negative
16,3,2.9199,12,negative
16,3,3.2649,13,none
16,3,5.1381,14,negative
16,2,7.6542,15,negative
16,4,5.4763,16,none
16,3,4.6677,17,none
16,4,2.6343,18,negative
16,3,5.0908,19,positive
16,1,2.0824,20,none
16,2,5.7819,21,negative
16,3,1.6485,22,positive
16,2,5.6608,23,none
16,4,3.7079,24,none
16,4,1.5292,25,positive
16,3,3.7635,26,positive
16,2,3.5572,27,negative
16,1,3.6454,28,negative
16,2,4.6474,29,negative
16,4,2.1324,30,none
16,4,1.366,31,none
16,3,2.4468,32,negative
16,1,1.3805,33,none
16,1,2.3879,34,negative
16,4,2.2432,35,positive
16,3,4.7795,36,positive
16,4,3.7747,37,positive
16,1,1.569,38,positive
16,4,5.0368,39,negative
16,4,4.2595,40,none
16,3,4.2442,41,positive
16,4,3.0628,42,positive
16,3,5.0126,43,positive
16,4,3.4419,44,positive
16,1,1.6724,45,none
16,1,2.7804,46,negative
16,1,3.6393,47,none
16,2,4.3278,48,negative
16,3,5.1696,49,negative
16,4,3.8145,50,negative
16,4,3.4779,51,none
16,4,6.1013,52,positive
16,1,5.19,53,none
16,4,9.8955,54,positive
16,4,3.349,55,positive
16,3,3.3208,56,none
16,4,3.2422,57,positive
16,4,1.818,58,positive
16,1,3.5816,59,positive
16,3,13.586,60,positive
