participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
46,3,4.3354,1,positive
46,4,2.6596,2,none
46,4,1.5934,3,none
46,1,6.6012,4,negative
46,4,1.9942,5,none
46,4,1.6834,6,positive
46,2,2.151,7,none
46,2,3.1772,8,negative
46,4,2.6708,9,none
46,4,2.8208,10,negative
46,4,2.5361,11,negative
46,4,3.6474,12,negative
46,3,6.2852,13,none
46,4,5.7975,14,negative
46,2,8.0331,15,negative
46,4,3.2966,16,none
46,2,2.728,17,none
46,4,3.0699,18,negative
46,4,2.7859,19,positive
46,1,2.8834,20,none
46,1,15.7117,21,negative
46,4,2.0683,22,positive
46,1,2.6898,23,none
46,4,3.0985,24,none
46,3,2.3677,25,positive
46,3,3.6625,26,positive
46,3,5.0776,27,negative
46,1,6.4827,28,negative
46,2,4.2507,29,negative
46,4,4.8753,30,none
46,4,1.1959,31,none
46,3,3.333,32,negative
46,1,2.4677,33,none
46,1,2.7175,34,negative
46,4,3.6254,35,positive
46,2,3.733,36,positive
46,2,5.7154,37,positive
46,4,5.5858,38,positive
46,1,2.9269,39,negative
46,3,2.685,40,none
46,3,2.9142,41,positive
46,3,4.2348,42,positive
46,1,2.6842,43,positive
46,3,3.3916,44,positive
46,2,5.0419,45,none
46,4,3.6184,46,negative
46,1,2.8995,47,none
46,4,3.1515,48,negative
46,2,5.0359,49,negative
46,3,4.0424,50,negative
46,1,3.4076,51,none
46,3,2.2921,52,positive
46,2,1.6065,53,none
46,4,6.0668,54,positive
46,3,3.0867,55,positive
46,1,2.6776,56,none
46,3,2.7172,57,positive
46,3,2.0649,58,positive
46,4,3.2955,59,positive
46,1,3.6007,60,positive
