participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
64,2,34.647,1,positive
64,2,3.904,2,none
64,2,2.371,3,none
64,3,19.315,4,negative
64,4,1.358,5,none
64,4,1.574,6,positive
64,3,2.86,7,none
64,2,13.638,8,negative
64,3,3.31,9,none
64,3,7.936,10,negative
64,1,4.742,11,negative
64,4,3.695,12,negative
64,4,3.487,13,none
64,4,2.469,14,negative
64,3,6.506,15,negative
64,4,2.679,16,none
64,4,1.994,17,none
64,4,31.136,18,negative
64,1,3.075,19,positive
64,2,2.79,20,none
64,3,2.688,21,negative
64,1,2.097,22,positive
64,2,3.775,23,none
64,3,2.181,24,none
64,1,1.517,25,positive
64,1,2.72,26,positive
64,2,4.12,27,negative
64,4,4.095,28,negative
64,2,4.321,29,negative
64,4,3.072,30,none
64,3,2.875,31,none
64,4,2.351,32,negative
64,3,2.566,33,none
64,1,2.524,34,negative
64,3,3.861,35,positive
64,1,5.21,36,positive
64,4,6.053,37,positive
64,1,1.579,38,positive
64,4,5.075,39,negative
64,3,4.028,40,none
64,1,3.988,41,positive
64,1,2.346,42,positive
64,1,2.506,43,positive
64,1,2.237,44,positive
64,1,2.162,45,none
64,1,2.521,46,negative
64,1,3.265,47,none
64,3,4.927,48,negative
64,3,4.532,49,negative
64,3,3.835,50,negative
64,3,4.253,51,none
64,2,2.76,52,positive
64,4,1.756,53,none
64,2,3.895,54,positive
64,1,2.251,55,positive
64,2,4.764,56,none
64,4,5.928,57,positive
64,2,2.027,58,positive
64,2,1.895,59,positive
64,1,3.593,60,positive
