participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
60,4,1.5518,1,positive
60,2,1.1179,2,none
60,4,1.1742,3,none
60,4,2.2745,4,negative
60,1,1.3501,5,none
60,2,0.9044,6,positive
60,2,1.5175,7,none
60,3,1.6826,8,negative
60,1,1.5671,9,none
60,1,1.7028,10,negative
60,2,2.1545,11,negative
60,4,1.5875,12,negative
60,1,1.1521,13,none
60,1,2.1216,14,negative
60,3,2.4669,15,negative
60,1,1.9044,16,none
60,1,1.2931,17,none
60,3,1.5831,18,negative
60,3,2.051,19,positive
60,3,2.0502,20,none
60,1,2.2456,21,negative
60,1,1.4171,22,positive
60,2,1.4481,23,none
60,3,1.7331,24,none
60,4,1.1588,25,positive
60,4,1.7907,26,positive
60,4,2.4497,27,negative
60,1,2.5602,28,negative
60,1,2.2289,29,negative
60,3,1.9157,30,none
60,1,1.2334,31,none
60,1,1.4629,32,negative
60,3,1.2168,33,none
60,2,1.3334,34,negative
60,2,1.9168,35,positive
60,3,1.5334,36,positive
60,4,2.8002,37,positive
60,4,1.1674,38,positive
60,3,2.006,39,negative
60,3,1.6001,40,none
60,3,2.2756,41,positive
60,3,1.5298,42,positive
60,3,1.7299,43,positive
60,3,1.3962,44,positive
60,4,1.9497,45,none
60,4,2.3669,46,negative
60,2,2.1134,47,none
60,2,1.6844,48,negative
60,2,1.45,49,negative
60,1,2.1489,50,negative
60,3,1.7169,51,none
60,3,1.433,52,positive
60,3,1.601,53,none
60,3,1.6065,54,positive
60,3,1.5844,55,positive
60,3,1.4198,56,none
60,1,1.5008,57,positive
60,3,1.4286,58,positive
60,2,1.7837,59,positive
60,3,1.7325,60,positive
