participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
120,4,4.3333,1,positive
120,1,6.5024,2,none
120,3,6.103,3,none
120,3,5.870900001,4,negative
120,2,2.402599999,5,none
120,2,2.7632,6,positive
120,2,2.3284,7,none
120,3,4.667599999,8,negative
120,3,4.013700001,9,none
120,3,5.3588,10,negative
120,2,4.223,11,negative
120,4,2.9152,12,negative
120,2,6.1221,13,none
120,4,7.670099999,14,negative
120,3,4.0556,15,negative
120,3,5.6615,16,none
120,2,2.154099999,17,none
120,4,3.5391,18,negative
120,2,5.8207,19,positive
120,2,2.7518,20,none
120,3,2.953,21,negative
120,2,2.2691,22,positive
120,1,3.7263,23,none
120,1,2.6553,24,none
120,2,4.4442,25,positive
120,2,2.3461,26,positive
120,3,7.045900001,27,negative
120,2,4.3623,28,negative
120,2,4.7747,29,negative
120,3,2.1285,30,none
120,3,2.8692,31,none
120,4,4.8594,32,negative
120,4,4.716400001,33,none
120,3,3.537,34,negative
120,3,2.649099999,35,positive
120,2,2.94,36,positive
120,3,4.6114,37,positive
120,1,4.0775,38,positive
120,3,4.307200001,39,negative
120,2,3.9221,40,none
120,2,2.8573,41,positive
120,2,3.9575,42,positive
120,2,4.1925,43,positive
120,2,1.9147,44,positive
120,2,2.311,45,none
120,3,4.266,46,negative
120,3,4.4972,47,none
120,3,3.2864,48,negative
120,3,7.6818,49,negative
120,4,3.6613,50,negative
120,1,3.763200001,51,none
120,2,2.711599999,52,positive
120,3,2.686900001,53,none
120,2,2.8075,54,positive
120,2,4.583700001,55,positive
120,2,4.027,56,none
120,3,2.567200001,57,positive
120,3,2.6881,58,positive
120,2,2.2713,59,positive
120,2,3.523200001,60,positive
