participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
70,1,4.939,1,positive
70,4,3.864,2,none
70,2,3.484,3,none
70,3,7.712,4,negative
70,4,2.86,5,none
70,1,4.192,6,positive
70,2,7.597,7,none
70,4,6.089,8,negative
70,3,4.743,9,none
70,4,6.657,10,negative
70,4,3.514,11,negative
70,3,7.803,12,negative
70,3,7.157,13,none
70,4,7.053,14,negative
70,4,4.885,15,negative
70,4,3.557,16,none
70,2,4.874,17,none
70,4,4.433,18,negative
70,1,5.276,19,positive
70,2,2.947,20,none
70,4,5.805,21,negative
70,1,4.599,22,positive
70,2,4.748,23,none
70,2,2.875,24,none
70,1,2.855,25,positive
70,1,2.484,26,positive
70,4,7.167,27,negative
70,3,10.374,28,negative
70,4,5.868,29,negative
70,2,2.91,30,none
70,3,3.488,31,none
70,3,3.44,32,negative
70,3,3.04,33,none
70,2,6.108,34,negative
70,2,7.017,35,positive
70,1,3.281,36,positive
70,1,3.807,37,positive
70,2,2.741,38,positive
70,1,5.105,39,negative
70,2,5.065,40,none
70,1,2.552,41,positive
70,2,3.84,42,positive
70,1,3.069,43,positive
70,1,3.306,44,positive
70,2,3.916,45,none
70,4,3.505,46,negative
70,4,5.351,47,none
70,4,2.304,48,negative
70,3,6.107,49,negative
70,2,4.75,50,negative
70,1,4.918,51,none
70,1,4.173,52,positive
70,4,2.655,53,none
70,1,5.715,54,positive
70,1,1.674,55,positive
70,2,4.413,56,none
70,3,5.342,57,positive
70,1,2.359,58,positive
70,2,2.088,59,positive
70,2,4.507,60,positive
