participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
61,4,3.3818,1,positive
61,3,1.2765,2,none
61,4,1.3786,3,none
61,3,4.3496,4,negative
61,4,1.3272,5,none
61,4,0.9441,6,positive
61,4,1.5649,7,none
61,2,2,8,negative
61,1,1.989,9,none
61,1,3.1354,10,negative
61,1,2.6113,11,negative
61,1,2.083,12,negative
61,2,2.6791,13,none
61,1,3.4281,14,negative
61,1,2.345,15,negative
61,4,13.1445,16,none
61,3,8.4135,17,none
61,4,3.1791,18,negative
61,1,4.9441,19,positive
61,2,2.7155,20,none
61,4,3.3783,21,negative
61,1,2.0164,22,positive
61,2,2.8002,23,none
61,2,2.4042,24,none
61,1,1.5757,25,positive
61,1,1.7679,26,positive
61,4,3.4645,27,negative
61,3,4.0755,28,negative
61,1,4.3657,29,negative
61,4,2.0978,30,none
61,3,2.4049,31,none
61,3,3.1262,32,negative
61,2,1.4762,33,none
61,2,2.2887,34,negative
61,1,2.6768,35,positive
61,1,2.1283,36,positive
61,1,2.7971,37,positive
61,1,1.3717,38,positive
61,2,6.9623,39,negative
61,1,2.8449,40,none
61,1,3.0271,41,positive
61,2,2.2493,42,positive
61,1,2.0484,43,positive
61,1,1.477,44,positive
61,1,1.8592,45,none
61,2,3.1334,46,negative
61,4,1.868,47,none
61,4,4.5279,48,negative
61,4,2.5932,49,negative
61,4,1.7785,50,negative
61,1,1.7934,51,none
61,1,1.965,52,positive
61,1,1.889,53,none
61,1,2.178,54,positive
61,1,1.48,55,positive
61,1,1.3187,56,none
61,2,3.1824,57,positive
61,1,1.6394,58,positive
61,1,1.4496,59,positive
61,1,2.5177,60,positive
