participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
79,2,9.2172,1,positive
79,4,4.6527,2,none
79,3,8.7058,3,none
79,2,19.3222,4,negative
79,1,4.0673,5,none
79,1,4.4347,6,positive
79,2,5.6394,7,none
79,2,4.5181,8,negative
79,3,4.5224,9,none
79,2,6.9587,10,negative
79,3,5.6703,11,negative
79,2,3.9117,12,negative
79,3,5.3008,13,none
79,3,13.9174,14,negative
79,3,8.6885,15,negative
79,4,5.9844,16,none
79,3,4.4675,17,none
79,4,5.1675,18,negative
79,2,6.6507,19,positive
79,1,4.8842,20,none
79,3,6.8176,21,negative
79,2,3.5509,22,positive
79,2,5.7505,23,none
79,3,4.867,24,none
79,3,2.492,25,positive
79,2,4.334,26,positive
79,2,7.667,27,negative
79,3,7.1507,28,negative
79,3,5.4505,29,negative
79,3,7.4504,30,none
79,4,4.3066,31,none
79,4,4.9841,32,negative
79,3,3.8339,33,none
79,2,5.6759,34,negative
79,4,6.1856,35,positive
79,3,7.512,36,positive
79,3,1.9038,37,positive
79,2,3.8846,38,positive
79,3,6.3093,39,negative
79,1,7.028,40,none
79,2,4.8337,41,positive
79,1,3.8576,42,positive
79,2,4.5665,43,positive
79,2,3.0527,44,positive
79,2,6.9239,45,none
79,2,5.0008,46,negative
79,1,3.1478,47,none
79,3,3.3831,48,negative
79,3,6.1507,49,negative
79,3,4.5338,50,negative
79,3,5.132,51,none
79,3,2.2677,52,positive
79,2,5.0677,53,none
79,3,4.3841,54,positive
79,3,3.4841,55,positive
79,2,6.8005,56,none
79,1,4.585,57,positive
79,2,4.1352,58,positive
79,2,3.2674,59,positive
79,2,3.0498,60,positive
