participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
117,4,3.7031,1,positive
117,2,1.6171,2,none
117,4,2.333,3,none
117,3,5.6814,4,negative
117,1,6.6556,5,none
117,2,2.0344,6,positive
117,1,2.5636,7,none
117,2,4.2324,8,negative
117,4,3.6393,9,none
117,4,5.2865,10,negative
117,3,0.0009,11,negative
117,4,4.848,12,negative
117,4,2.0013,13,none
117,4,3.0326,14,negative
117,2,5.4657,15,negative
117,3,2.6157,16,none
117,2,3.1665,17,none
117,4,2.618,18,negative
117,3,5.6481,19,positive
117,2,5.0511,20,none
117,2,5.4489,21,negative
117,3,3.2848,22,positive
117,2,4.1189,23,none
117,2,2.5011,24,none
117,3,2.5676,25,positive
117,2,5.7505,26,positive
117,2,6.2362,27,negative
117,4,4.6154,28,negative
117,2,4.6837,29,negative
117,3,2.7312,30,none
117,4,2.2329,31,none
117,4,2.5004,32,negative
117,2,3.0669,33,none
117,3,2.3656,34,negative
117,2,3.1061,35,positive
117,3,5.0218,36,positive
117,3,5.267,37,positive
117,2,2.1869,38,positive
117,2,4.2015,39,negative
117,3,5.7832,40,none
117,2,5.589,41,positive
117,2,3.3564,42,positive
117,4,2.8752,43,positive
117,3,4.134,44,positive
117,3,2.9563,45,none
117,3,4.6983,46,negative
117,4,2.451,47,none
117,1,7.9667,48,negative
117,4,5.9323,49,negative
117,3,3.3157,50,negative
117,2,3.2745,51,none
117,3,6.5665,52,positive
117,4,1.6859,53,none
117,1,7.1887,54,positive
117,3,3.8354,55,positive
117,2,3.6179,56,none
117,3,4.434,57,positive
117,2,1.7321,58,positive
117,3,4.2382,59,positive
117,2,6.265,60,positive
