participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
49,2,5.75,1,positive
49,4,1.4201,2,none
49,1,3.6046,3,none
49,4,13.2727,4,negative
49,2,2.1227,5,none
49,2,4.4873,6,positive
49,3,5.4597,7,none
49,3,19.5734,8,negative
49,4,36.2774,9,none
49,1,6.6381,10,negative
49,2,7.0542,11,negative
49,1,4.4509,12,negative
49,2,5.3213,13,none
49,1,5.2828,14,negative
49,1,13.1094,15,negative
49,1,3.8989,16,none
49,1,5.3378,17,none
49,3,5.4441,18,negative
49,4,5.5373,19,positive
49,3,5.7501,20,none
49,1,5.2051,21,negative
49,4,2.6201,22,positive
49,2,8.1012,23,none
49,3,4.3787,24,none
49,4,3.8924,25,positive
49,4,15.69,26,positive
49,2,6.5423,27,negative
49,1,5.3725,28,negative
49,1,4.7778,29,negative
49,2,3.5608,30,none
49,4,3.6373,31,none
49,2,20.6504,32,negative
49,3,4.614,33,none
49,1,4.1316,34,negative
49,4,10.4157,35,positive
49,4,10.8544,36,positive
49,4,7.8458,37,positive
49,1,2.5388,38,positive
49,2,11.7027,39,negative
49,1,3.0135,40,none
49,4,5.0933,41,positive
49,4,6.3936,42,positive
49,4,6.5922,43,positive
49,4,3.7637,44,positive
49,3,14.0066,45,none
49,1,3.6482,46,negative
49,4,16.1,47,none
49,1,18.252,48,negative
49,2,12.904,49,negative
49,2,5.3988,50,negative
49,2,9.5198,51,none
49,4,6.6417,52,positive
49,2,2.6713,53,none
49,4,23.7695,54,positive
49,4,2.4197,55,positive
49,3,4.4971,56,none
49,1,5.9288,57,positive
49,4,2.0706,58,positive
49,4,2.3401,59,positive
49,4,5.2693,60,positive
