participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
15,1,3.914,1,positive
15,4,1.182,2,none
15,1,2.75,3,none
15,4,3.786,4,negative
15,3,2.012,5,none
15,2,2.87,6,positive
15,2,2.809,7,none
15,3,2.048,8,negative
15,4,6.395,9,none
15,2,4.83,10,negative
15,4,3.35,11,negative
15,2,2.75,12,negative
15,2,1.476,13,none
15,2,2.41,14,negative
15,1,4.176,15,negative
15,4,2.633,16,none
15,3,3.489,17,none
15,4,2.816,18,negative
15,4,3.473,19,positive
15,1,1.82,20,none
15,2,3.286,21,negative
15,3,2.785,22,positive
15,2,3.068,23,none
15,3,2.344,24,none
15,3,1.651,25,positive
15,3,2.422,26,positive
15,3,3.819,27,negative
15,2,4.717,28,negative
15,3,3.059,29,negative
15,2,2.474,30,none
15,3,2.175,31,none
15,3,2.753,32,negative
15,2,1.923,33,none
15,1,2.056,34,negative
15,4,1.972,35,positive
15,1,3.209,36,positive
15,4,5.935,37,positive
15,1,1.755,38,positive
15,2,10.142,39,negative
15,1,2.006,40,none
15,4,1.987,41,positive
15,3,3.999,42,positive
15,3,3.154,43,positive
15,4,3.329,44,positive
15,1,2.031,45,none
15,4,2.747,46,negative
15,2,2.521,47,none
15,2,2.165,48,negative
15,3,3.557,49,negative
15,2,3.07,50,negative
15,2,3.268,51,none
15,3,2.281,52,positive
15,2,3.925,53,none
15,3,2.381,54,positive
15,3,1.833,55,positive
15,1,2.12,56,none
15,2,5.452,57,positive
15,3,3.248,58,positive
15,2,2.517,59,positive
15,3,2.246,60,positive
