participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
84,2,6.6663,1,positive
84,3,3.0193,2,none
84,4,2.3098,3,none
84,3,4.9509,4,negative
84,3,1.994,5,none
84,1,2.127,6,positive
84,2,5.7223,7,none
84,2,3.2696,8,negative
84,3,2.6279,9,none
84,4,6.0205,10,negative
84,4,3.9128,11,negative
84,4,2.3085,12,negative
84,1,3.1909,13,none
84,3,3.7371,14,negative
84,3,2.878,15,negative
84,4,3.2296,16,none
84,3,2.7244,17,none
84,4,2.4426,18,negative
84,2,4.7516,19,positive
84,2,3.5832,20,none
84,4,3.0121,21,negative
84,2,2.4077,22,positive
84,3,2.9607,23,none
84,3,3.3482,24,none
84,2,2.0136,25,positive
84,2,2.3306,26,positive
84,3,3.2435,27,negative
84,4,3.1452,28,negative
84,3,3.57,29,negative
84,4,3.9561,30,none
84,4,2.2421,31,none
84,4,2.4266,32,negative
84,3,2.1118,33,none
84,4,2.4076,34,negative
84,3,2.4059,35,positive
84,2,3.0633,36,positive
84,2,2.8616,37,positive
84,1,2.0219,38,positive
84,2,5.727,39,negative
84,1,2.0725,40,none
84,2,2.6485,41,positive
84,1,2.2819,42,positive
84,2,2.5274,43,positive
84,2,3.3546,44,positive
84,3,2.7806,45,none
84,4,2.1742,46,negative
84,1,2.5711,47,none
84,4,2.2267,48,negative
84,3,2.9346,49,negative
84,3,2.9455,50,negative
84,1,2.7147,51,none
84,2,2.0594,52,positive
84,2,2.6597,53,none
84,3,2.8797,54,positive
84,2,2.0749,55,positive
84,3,2.5515,56,none
84,3,3.0861,57,positive
84,2,1.7565,58,positive
84,2,1.7572,59,positive
84,2,2.0931,60,positive
