participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
40,2,3.4775,1,positive
40,4,2.3019,2,none
40,4,7.2974,3,none
40,1,25.4002,4,negative
40,3,2.3111,5,none
40,1,1.2557,6,positive
40,1,1.4319,7,none
40,1,1.3882,8,negative
40,4,2.2256,9,none
40,2,3.0058,10,negative
40,4,3.4482,11,negative
40,3,3.6799,12,negative
40,3,4.8786,13,none
40,1,5.9394,14,negative
40,3,2.8948,15,negative
40,4,3.4863,16,none
40,3,3.9766,17,none
40,4,2.5783,18,negative
40,4,5.8931,19,positive
40,1,1.7561,20,none
40,2,2.6,21,negative
40,3,1.9696,22,positive
40,4,3.3625,23,none
40,4,3.1574,24,none
40,3,9.5123,25,positive
40,2,4.2328,26,positive
40,1,3.7221,27,negative
40,2,2.9969,28,negative
40,1,3.9116,29,negative
40,3,2.3503,30,none
40,1,1.7877,31,none
40,2,4.1308,32,negative
40,2,1.6283,33,none
40,1,1.4294,34,negative
40,4,2.4488,35,positive
40,1,5.8617,36,positive
40,2,4.3721,37,positive
40,1,1.8083,38,positive
40,2,9.9309,39,negative
40,1,3.5001,40,none
40,3,2.726,41,positive
40,3,5.822,42,positive
40,1,2.7999,43,positive
40,2,2.4638,44,positive
40,1,2.7375,45,none
40,2,2.8333,46,negative
40,4,2.5485,47,none
40,1,2.2339,48,negative
40,2,2.8809,49,negative
40,4,2.6194,50,negative
40,4,3.2411,51,none
40,2,2.4416,52,positive
40,3,2.1417,53,none
40,3,3.6112,54,positive
40,3,3.3455,55,positive
40,2,2.4458,56,none
40,4,5.3779,57,positive
40,3,1.9203,58,positive
40,3,3.1654,59,positive
40,2,2.3514,60,positive
