participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
53,4,5.5701,1,positive
53,1,2.5066,2,none
53,4,2.2034,3,none
53,2,5.4005,4,negative
53,1,2.9619,5,none
53,3,2.9863,6,positive
53,1,5.6905,7,none
53,1,1.6631,8,negative
53,4,2.3966,9,none
53,3,4.7805,10,negative
53,2,3.5869,11,negative
53,2,2.8639,12,negative
53,2,3.6884,13,none
53,2,5.2948,14,negative
53,1,5.764,15,negative
53,2,4.9957,16,none
53,3,3.6458,17,none
53,4,3.1132,18,negative
53,2,5.4461,19,positive
53,2,1.9711,20,none
53,2,2.5284,21,negative
53,4,10.7794,22,positive
53,2,3.4263,23,none
53,4,2.5466,24,none
53,2,3.1627,25,positive
53,2,2.062,26,positive
53,2,6.8873,27,negative
53,2,3.6795,28,negative
53,2,6.08,29,negative
53,4,2.3868,30,none
53,4,2.5812,31,none
53,2,2.2974,32,negative
53,3,3.0315,33,none
53,1,4.896,34,negative
53,4,2.6304,35,positive
53,4,4.7201,36,positive
53,4,4.1866,37,positive
53,1,1.9467,38,positive
53,4,5.802,39,negative
53,4,3.7637,40,none
53,1,3.4172,41,positive
53,4,2.072,42,positive
53,4,2.9963,43,positive
53,1,4.2161,44,positive
53,1,2.1812,45,none
53,3,3.2956,46,negative
53,1,2.1954,47,none
53,2,2.4283,48,negative
53,2,3.2449,49,negative
53,3,3.9541,50,negative
53,1,9.8308,51,none
53,4,6.9337,52,positive
53,1,2.6332,53,none
53,1,2.8824,54,positive
53,1,1.5206,55,positive
53,1,2.7302,56,none
53,1,3.2055,57,positive
53,1,1.3306,58,positive
53,2,0.0295,59,positive
53,4,3.595,60,positive
