participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
39,2,5.8795,1,positive
39,1,2.1502,2,none
39,4,2.1238,3,none
39,1,7.3329,4,negative
39,1,1.5054,5,none
39,2,1.9716,6,positive
39,1,2.7411,7,none
39,1,2.8099,8,negative
39,2,2.8626,9,none
39,2,4.9195,10,negative
39,4,3.1219,11,negative
39,1,3.1147,12,negative
39,2,4.7971,13,none
39,3,4.8155,14,negative
39,1,6.3138,15,negative
39,3,6.2449,16,none
39,3,2.7627,17,none
39,4,3.0125,18,negative
39,3,12.2524,19,positive
39,1,2.8987,20,none
39,1,6.8022,21,negative
39,3,2.5801,22,positive
39,2,5.2457,23,none
39,4,2.0643,24,none
39,4,2.5983,25,positive
39,3,3.3639,26,positive
39,2,3.6288,27,negative
39,3,5.8191,28,negative
39,2,5.6885,29,negative
39,2,2.7576,30,none
39,4,1.5147,31,none
39,2,4.4232,32,negative
39,2,2.1669,33,none
39,2,3.7597,34,negative
39,4,1.9794,35,positive
39,2,5.1115,36,positive
39,1,5.611,37,positive
39,1,1.7286,38,positive
39,1,4.9049,39,negative
39,1,3.5864,40,none
39,3,5.6613,41,positive
39,2,4.2583,42,positive
39,1,4.7037,43,positive
39,3,2.2392,44,positive
39,2,4.2572,45,none
39,2,3.3902,46,negative
39,4,2.0023,47,none
39,2,4.8744,48,negative
39,3,4.7949,49,negative
39,4,2.7931,50,negative
39,2,4.8369,51,none
39,3,6.5666,52,positive
39,2,2.2752,53,none
39,3,4.3583,54,positive
39,3,2.7411,55,positive
39,1,6.9001,56,none
39,3,5.6612,57,positive
39,3,3.1092,58,positive
39,3,3.1475,59,positive
39,2,4.0085,60,positive
