participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
54,3,4.7249,1,positive
54,4,3.2837,2,none
54,1,4.0127,3,none
54,3,7.0002,4,negative
54,3,3.055,5,none
54,1,2.5236,6,positive
54,2,3.1002,7,none
54,4,3.4093,8,negative
54,1,2.609,9,none
54,4,3.1304,10,negative
54,1,6.3502,11,negative
54,2,12.9675,12,negative
54,3,2.9865,13,none
54,4,8.053,14,negative
54,1,7.9399,15,negative
54,4,7.0671,16,none
54,1,4.5169,17,none
54,4,4.3337,18,negative
54,3,5.3667,19,positive
54,1,2.3333,20,none
54,1,5.217,21,negative
54,3,3.0169,22,positive
54,4,5.3672,23,none
54,1,3.5002,24,none
54,3,4.6893,25,positive
54,1,3.072,26,positive
54,3,5.6499,27,negative
54,1,5.0999,28,negative
54,1,10.2196,29,negative
54,1,2.9007,30,none
54,2,2.5337,31,none
54,1,4.2846,32,negative
54,3,2.5831,33,none
54,1,1.8502,34,negative
54,3,6.5737,35,positive
54,4,4.2696,36,positive
54,3,4.2831,37,positive
54,1,3.4102,38,positive
54,1,5.3437,39,negative
54,2,6.7598,40,none
54,2,4.5169,41,positive
54,4,3.6672,42,positive
54,3,5.5428,43,positive
54,1,3.6697,44,positive
54,2,3.5333,45,none
54,1,6.4502,46,negative
54,4,2.3337,47,none
54,2,21.9123,48,negative
54,2,8.0668,49,negative
54,2,11.9559,50,negative
54,4,11.9126,51,none
54,2,3.3,52,positive
54,4,1.8169,53,none
54,3,4.0386,54,positive
54,2,2.7005,55,positive
54,4,3.9595,56,none
54,1,3.4839,57,positive
54,3,2.1333,58,positive
54,3,3.7059,59,positive
54,2,3.0328,60,positive
