participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
112,2,8.497099999,1,positive
112,3,4.475599999,2,none
112,2,3.883,3,none
112,3,11.3113,4,negative
112,2,3.9092,5,none
112,2,5.157,6,positive
112,1,3.5717,7,none
112,3,3.7602,8,negative
112,3,4.3024,9,none
112,4,7.205099999,10,negative
112,3,4.613900001,11,negative
112,4,5.0776,12,negative
112,1,3.863099999,13,none
112,3,7.556900001,14,negative
112,3,6.785700001,15,negative
112,4,6.210400001,16,none
112,2,4.1044,17,none
112,4,4.603299999,18,negative
112,1,6.7908,19,positive
112,2,3.089,20,none
112,3,4.3216,21,negative
112,1,3.046,22,positive
112,1,3.5069,23,none
112,2,3.128,24,none
112,2,3.1934,25,positive
112,1,3.2122,26,positive
112,3,4.5422,27,negative
112,3,4.8103,28,negative
112,4,6.1035,29,negative
112,4,3.889200001,30,none
112,4,5.242900001,31,none
112,4,2.8116,32,negative
112,2,3.0112,33,none
112,4,3.6472,34,negative
112,1,5.0787,35,positive
112,2,4.5798,36,positive
112,2,3.5436,37,positive
112,1,3.507900001,38,positive
112,2,5.138599999,39,negative
112,3,3.814400001,40,none
112,1,4.3734,41,positive
112,1,2.6214,42,positive
112,2,3.9094,43,positive
112,1,4.4689,44,positive
112,1,5.2083,45,none
112,3,4.8122,46,negative
112,1,3.953900001,47,none
112,4,5.4074,48,negative
112,3,3.815200001,49,negative
112,4,4.511900001,50,negative
112,2,4.2753,51,none
112,2,4.1623,52,positive
112,3,3.3538,53,none
112,3,4.6103,54,positive
112,2,3.4406,55,positive
112,1,3.4553,56,none
112,4,3.3499,57,positive
112,3,2.449400001,58,positive
112,2,3.268,59,positive
112,1,4.260599999,60,positive
