participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
76,1,23.726485,1,positive
76,2,4.217449999,2,none
76,2,2.704949999,3,none
76,3,10.00746,4,negative
76,3,2.18087,5,none
76,1,2.223329999,6,positive
76,2,2.85528,7,none
76,3,4.18406,8,negative
76,3,3.165665,9,none
76,4,3.992185,10,negative
76,4,3.47425,11,negative
76,3,3.714665,12,negative
76,2,4.534225,13,none
76,4,4.893555,14,negative
76,3,6.175025,15,negative
76,4,5.57642,16,none
76,4,3.89103,17,none
76,4,3.36361,18,negative
76,1,5.75134,19,positive
76,2,3.507025,20,none
76,4,21.917975,21,negative
76,1,5.250215,22,positive
76,1,3.49792,23,none
76,3,2.781305,24,none
76,1,2.46529,25,positive
76,1,3.055935,26,positive
76,3,4.926434999,27,negative
76,4,4.500320001,28,negative
76,4,5.107054999,29,negative
76,4,3.36773,30,none
76,4,4.669050001,31,none
76,4,2.699325,32,negative
76,4,4.604429999,33,none
76,4,1.479745,34,negative
76,4,3.614235,35,positive
76,2,4.755295,36,positive
76,2,3.69876,37,positive
76,1,2.366965,38,positive
76,3,3.365335001,39,negative
76,2,2.85316,40,none
76,2,3.40036,41,positive
76,2,2.838375,42,positive
76,2,3.067895,43,positive
76,2,3.708095,44,positive
76,3,2.61955,45,none
76,4,3.066725,46,negative
76,3,4.10495,47,none
76,4,4.171935,48,negative
76,3,5.38472,49,negative
76,4,2.635079999,50,negative
76,2,3.147100001,51,none
76,2,4.13399,52,positive
76,2,1.64514,53,none
76,2,3.105165,54,positive
76,2,1.849365,55,positive
76,2,2.019985001,56,none
76,2,1.763465,57,positive
76,2,1.814385,58,positive
76,2,2.162684999,59,positive
76,2,427.640785,60,positive
