participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
29,4,7.147,1,positive
29,1,4.9451,2,none
29,4,4.7872,3,none
29,1,8.132,4,negative
29,2,5.2158,5,none
29,2,5.9759,6,positive
29,1,5.1578,7,none
29,1,2.7089,8,negative
29,3,10.5807,9,none
29,2,7.2125,10,negative
29,4,5.7918,11,negative
29,1,2.8733,12,negative
29,2,3.8582,13,none
29,1,4.986,14,negative
29,1,6.1332,15,negative
29,4,7.9284,16,none
29,2,8.4508,17,none
29,4,6.7547,18,negative
29,4,5.3177,19,positive
29,2,4.2205,20,none
29,1,4.1935,21,negative
29,3,6.0885,22,positive
29,3,7.6893,23,none
29,4,4.0621,24,none
29,4,2.8891,25,positive
29,4,4.999,26,positive
29,2,12.0848,27,negative
29,1,7.4887,28,negative
29,1,4.6504,29,negative
29,4,4.9994,30,none
29,4,5.272,31,none
29,1,4.4914,32,negative
29,4,9.0673,33,none
29,1,4.9224,34,negative
29,4,3.786,35,positive
29,3,5.3896,36,positive
29,4,6.5368,37,positive
29,1,4.6182,38,positive
29,1,4.8047,39,negative
29,1,2.6907,40,none
29,4,4.3898,41,positive
29,2,8.3804,42,positive
29,3,6.2303,43,positive
29,4,5.302,44,positive
29,2,8.0142,45,none
29,3,10.39,46,negative
29,2,5.8915,47,none
29,1,4.3179,48,negative
29,2,6.9889,49,negative
29,2,12.714,50,negative
29,1,5.0065,51,none
29,4,14.8898,52,positive
29,2,6.8214,53,none
29,4,4.3341,54,positive
29,4,3.1887,55,positive
29,2,5.4172,56,none
29,1,7.6719,57,positive
29,4,3.3998,58,positive
29,2,4.7154,59,positive
29,3,9.7392,60,positive
