participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
72,2,4.7657,1,positive
72,4,3.1372,2,none
72,2,2.5777,3,none
72,4,10.9162,4,negative
72,4,1.9559,5,none
72,1,1.6628,6,positive
72,1,3.4454,7,none
72,3,3.2268,8,negative
72,3,3.6782,9,none
72,4,4.5237,10,negative
72,3,3.5645,11,negative
72,3,2.9302,12,negative
72,3,3.2517,13,none
72,3,5.3953,14,negative
72,4,3.8799,15,negative
72,4,4.1782,16,none
72,3,3.7645,17,none
72,4,2.3838,18,negative
72,2,5.6215,19,positive
72,3,2.0265,20,none
72,3,2.7054,21,negative
72,2,2.0603,22,positive
72,1,2.0551,23,none
72,3,2.6109,24,none
72,2,3.0704,25,positive
72,1,3.9851,26,positive
72,3,5.8725,27,negative
72,4,5.1694,28,negative
72,4,5.0584,29,negative
72,4,1.8868,30,none
72,3,1.7228,31,none
72,4,4.1301,32,negative
72,3,1.6704,33,none
72,3,2.1695,34,negative
72,2,3.2378,35,positive
72,1,3.1581,36,positive
72,2,4.3907,37,positive
72,2,3.161,38,positive
72,2,4.2044,39,negative
72,4,2.0632,40,none
72,2,5.1216,41,positive
72,2,3.0997,42,positive
72,1,4.4698,43,positive
72,1,3.6725,44,positive
72,2,1.9361,45,none
72,3,2.9358,46,negative
72,1,2.3598,47,none
72,3,5.6954,48,negative
72,1,5.4056,49,negative
72,4,2.0968,50,negative
72,2,2.5582,51,none
72,2,2.6926,52,positive
72,2,2.6942,53,none
72,2,3.725,54,positive
72,2,3.0614,55,positive
72,1,2.0198,56,none
72,3,3.7025,57,positive
72,2,3.7892,58,positive
72,1,2.2755,59,positive
72,1,3.9217,60,positive
