participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
22,3,7.4591,1,positive
22,2,6.9113,2,none
22,3,3.916,3,none
22,1,8.063,4,negative
22,1,1.7315,5,none
22,2,2.3943,6,positive
22,1,2.7993,7,none
22,1,10.5476,8,negative
22,2,4.0472,9,none
22,2,5.4504,10,negative
22,3,5.1976,11,negative
22,2,4.5669,12,negative
22,3,6.8989,13,none
22,1,4.1985,14,negative
22,2,5.9822,15,negative
22,3,4.7663,16,none
22,2,3.8448,17,none
22,3,27.3332,18,negative
22,4,4.8312,19,positive
22,2,3.1167,20,none
22,1,4.8969,21,negative
22,3,5.1745,22,positive
22,3,6.9138,23,none
22,3,3.801,24,none
22,3,4.5642,25,positive
22,3,5.3979,26,positive
22,2,10.2129,27,negative
22,2,9.1107,28,negative
22,1,8.2783,29,negative
22,2,8.2461,30,none
22,4,3.2216,31,none
22,4,5.1941,32,negative
22,3,2.3021,33,none
22,1,3.5683,34,negative
22,4,2.8459,35,positive
22,3,5.1173,36,positive
22,2,16.2039,37,positive
22,1,1.8029,38,positive
22,1,3.932,39,negative
22,2,3.5829,40,none
22,3,3.0192,41,positive
22,1,5.482,42,positive
22,2,4.9296,43,positive
22,3,9.7145,44,positive
22,3,4.3833,45,none
22,2,7.1624,46,negative
22,3,4.4612,47,none
22,2,7.172,48,negative
22,2,6.3327,49,negative
22,2,4.3638,50,negative
22,1,3.6819,51,none
22,3,6.9466,52,positive
22,2,2.5549,53,none
22,4,4.7673,54,positive
22,3,3.1657,55,positive
22,2,4.2977,56,none
22,4,3.8536,57,positive
22,4,4.5641,58,positive
22,2,5.4473,59,positive
22,1,2.7328,60,positive
