participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
44,2,6.927,1,positive
44,2,4.422,2,none
44,4,3.806,3,none
44,1,6.634,4,negative
44,1,1.933,5,none
44,1,1.616,6,positive
44,1,3.216,7,none
44,2,2.71,8,negative
44,4,2.674,9,none
44,2,4.996,10,negative
44,3,4.841,11,negative
44,4,3.111,12,negative
44,3,5.158,13,none
44,3,6.164,14,negative
44,2,6.527,15,negative
44,4,3.425,16,none
44,1,2.623,17,none
44,4,3.452,18,negative
44,2,3.723,19,positive
44,2,3.25,20,none
44,2,3.51,21,negative
44,1,4.939,22,positive
44,2,4.37,23,none
44,3,3.584,24,none
44,2,2.927,25,positive
44,1,2.751,26,positive
44,4,5.923,27,negative
44,3,5.602,28,negative
44,3,7.526,29,negative
44,2,3.203,30,none
44,4,3.656,31,none
44,3,3.139,32,negative
44,2,3.4,33,none
44,4,3.571,34,negative
44,3,5.663,35,positive
44,1,8.523,36,positive
44,3,6.121,37,positive
44,1,2.131,38,positive
44,4,7.873,39,negative
44,4,3.473,40,none
44,2,5.685,41,positive
44,1,2.949,42,positive
44,2,6.336,43,positive
44,1,3.805,44,positive
44,2,3.77,45,none
44,4,3.45,46,negative
44,4,4.144,47,none
44,4,3.174,48,negative
44,2,7.347,49,negative
44,4,2.505,50,negative
44,4,2.277,51,none
44,2,3.243,52,positive
44,2,4.868,53,none
44,1,2.954,54,positive
44,3,8.96,55,positive
44,2,3.735,56,none
44,4,7.52,57,positive
44,3,4.774,58,positive
44,2,2.866,59,positive
44,2,6.226,60,positive
