participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
73,2,3.9796,1,positive
73,4,1.6242,2,none
73,2,2.1978,3,none
73,2,4.7572,4,negative
73,1,1.6264,5,none
73,4,1.8384,6,positive
73,4,2.6272,7,none
73,2,3.6838,8,negative
73,2,2.2897,9,none
73,2,3.2255,10,negative
73,1,2.9475,11,negative
73,3,16.4298,12,negative
73,1,3.1228,13,none
73,4,4.7741,14,negative
73,2,3.4623,15,negative
73,2,2.4695,16,none
73,3,4.6062,17,none
73,2,4.3186,18,negative
73,1,5.0854,19,positive
73,3,5.5481,20,none
73,2,4.1418,21,negative
73,1,3.1171,22,positive
73,3,3.825,23,none
73,2,2.6261,24,none
73,2,1.6242,25,positive
73,1,2.8624,26,positive
73,3,4.2035,27,negative
73,2,4.5937,28,negative
73,2,3.9125,29,negative
73,1,3.3331,30,none
73,4,1.7054,31,none
73,4,4.5437,32,negative
73,3,2.3536,33,none
73,2,2.8544,34,negative
73,2,4.8482,35,positive
73,1,2.9105,36,positive
73,2,3.0665,37,positive
73,1,1.961,38,positive
73,2,4.0384,39,negative
73,1,2.355,40,none
73,2,4.7171,41,positive
73,1,2.8517,42,positive
73,1,3.0321,43,positive
73,2,2.9874,44,positive
73,2,3.9977,45,none
73,3,3.5786,46,negative
73,1,5.1004,47,none
73,4,3.9309,48,negative
73,3,4.8018,49,negative
73,4,3.9169,50,negative
73,2,3.4662,51,none
73,2,2.8672,52,positive
73,3,3.1143,53,none
73,2,3.935,54,positive
73,1,2.597,55,positive
73,1,2.2548,56,none
73,2,3.4293,57,positive
73,2,2.0996,58,positive
73,2,2.5542,59,positive
73,1,3.1952,60,positive
