participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
47,1,1.552,1,positive
47,1,3.597,2,none
47,4,2.485,3,none
47,1,3.873,4,negative
47,1,1.33,5,none
47,4,1.463,6,positive
47,1,3.96,7,none
47,1,1.268,8,negative
47,4,1.482,9,none
47,1,1.387,10,negative
47,4,2.232,11,negative
47,1,1.164,12,negative
47,4,1.498,13,none
47,1,2.151,14,negative
47,4,2.914,15,negative
47,4,3.965,16,none
47,2,4.414,17,none
47,2,2.148,18,negative
47,4,1.728,19,positive
47,1,1.864,20,none
47,1,2.849,21,negative
47,4,1.448,22,positive
47,4,1.495,23,none
47,4,1.413,24,none
47,3,2.268,25,positive
47,3,2.73,26,positive
47,4,2.969,27,negative
47,1,2.052,28,negative
47,1,2.5,29,negative
47,1,3.414,30,none
47,4,1.2,31,none
47,1,1.753,32,negative
47,1,1.73,33,none
47,1,1.133,34,negative
47,4,2.161,35,positive
47,4,1.747,36,positive
47,4,1.983,37,positive
47,4,1.797,38,positive
47,1,2.337,39,negative
47,1,2.749,40,none
47,3,4.28,41,positive
47,4,1.648,42,positive
47,4,1.915,43,positive
47,4,1.43,44,positive
47,1,1.514,45,none
47,1,2.183,46,negative
47,1,1.498,47,none
47,1,1.502,48,negative
47,4,3.119,49,negative
47,1,1.932,50,negative
47,1,2.942,51,none
47,4,1.498,52,positive
47,1,1.205,53,none
47,4,2.083,54,positive
47,2,2.702,55,positive
47,1,2.063,56,none
47,4,3.148,57,positive
47,3,3.18,58,positive
47,4,1.831,59,positive
47,2,2.497,60,positive
