participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
33,2,4.565,1,positive
33,4,2.567,2,none
33,4,3.966,3,none
33,2,13.56,4,negative
33,1,2.627,5,none
33,2,3.55,6,positive
33,1,2.85,7,none
33,1,2.251,8,negative
33,4,2.766,9,none
33,2,4.855,10,negative
33,2,4.04,11,negative
33,2,3.061,12,negative
33,4,7.084,13,none
33,3,7.81,14,negative
33,2,5.23,15,negative
33,2,4.799,16,none
33,2,5.384,17,none
33,4,3.621,18,negative
33,3,5.343,19,positive
33,2,4.967,20,none
33,3,5.981,21,negative
33,2,2.852,22,positive
33,3,2.754,23,none
33,3,2.709,24,none
33,3,2.954,25,positive
33,2,3.378,26,positive
33,3,5,27,negative
33,2,5.844,28,negative
33,2,3.414,29,negative
33,2,3.794,30,none
33,4,3.19,31,none
33,3,3.898,32,negative
33,2,2.114,33,none
33,2,6.297,34,negative
33,3,4.593,35,positive
33,3,8.954,36,positive
33,2,4.172,37,positive
33,1,1.947,38,positive
33,3,8.326,39,negative
33,2,4.169,40,none
33,3,5.442,41,positive
33,1,4.78,42,positive
33,2,3.144,43,positive
33,3,4.674,44,positive
33,1,2.941,45,none
33,2,4.911,46,negative
33,1,2.968,47,none
33,3,5.02,48,negative
33,3,4.906,49,negative
33,3,2.669,50,negative
33,3,5.27,51,none
33,2,4.034,52,positive
33,2,2.707,53,none
33,2,5.334,54,positive
33,3,3.483,55,positive
33,1,3.465,56,none
33,1,5.048,57,positive
33,3,5.706,58,positive
33,2,2.44,59,positive
33,2,4.74,60,positive
