participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
87,1,2.821,1,positive
87,4,4.405,2,none
87,2,5.615,3,none
87,4,6.851,4,negative
87,2,2.35,5,none
87,3,3.068,6,positive
87,1,2.336,7,none
87,3,4.018,8,negative
87,2,6.457,9,none
87,3,5.07,10,negative
87,2,5.232,11,negative
87,2,3.199,12,negative
87,3,3.25,13,none
87,2,5.746,14,negative
87,2,7.215,15,negative
87,3,3.079,16,none
87,2,3.115,17,none
87,4,5.765,18,negative
87,1,5.881,19,positive
87,2,2.933,20,none
87,2,2.453,21,negative
87,2,2.49,22,positive
87,2,4.179,23,none
87,2,5.335,24,none
87,1,2.689,25,positive
87,2,15.815,26,positive
87,2,4.38,27,negative
87,2,10.572,28,negative
87,3,4.133,29,negative
87,4,3.215,30,none
87,1,2.447,31,none
87,3,3.755,32,negative
87,2,3.851,33,none
87,2,2.483,34,negative
87,2,3.657,35,positive
87,1,4.999,36,positive
87,3,4.357,37,positive
87,2,4.097,38,positive
87,2,4.689,39,negative
87,2,4.614,40,none
87,1,5.88,41,positive
87,3,3.335,42,positive
87,1,3.866,43,positive
87,2,4.771,44,positive
87,2,4.18,45,none
87,2,3.849,46,negative
87,3,3.904,47,none
87,3,6.356,48,negative
87,2,12.402,49,negative
87,3,2.981,50,negative
87,2,5.708,51,none
87,2,3.382,52,positive
87,3,2.484,53,none
87,1,3.116,54,positive
87,1,2.1,55,positive
87,1,3.082,56,none
87,2,6.118,57,positive
87,1,1.649,58,positive
87,2,3.718,59,positive
87,2,4.754,60,positive
