participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
111,1,10.9645,1,positive
111,4,2.1373,2,none
111,3,3.3859,3,none
111,1,4.337,4,negative
111,4,2.3729,5,none
111,1,2.6225,6,positive
111,2,3.2294,7,none
111,4,5.0592,8,negative
111,1,3.107,9,none
111,4,3.3971,10,negative
111,4,3.8665,11,negative
111,4,3.1574,12,negative
111,3,2.9478,13,none
111,4,8.8049,14,negative
111,4,3.6686,15,negative
111,4,1.9234,16,none
111,3,2.7377,17,none
111,4,2.3005,18,negative
111,1,4.2348,19,positive
111,3,2.4813,20,none
111,4,2.4901,21,negative
111,1,4.0557,22,positive
111,4,4.1689,23,none
111,2,18.8953,24,none
111,1,1.5997,25,positive
111,1,2.0824,26,positive
111,3,4.0565,27,negative
111,4,2.8657,28,negative
111,4,5.2398,29,negative
111,4,2.6657,30,none
111,4,2.7044,31,none
111,4,2.1255,32,negative
111,3,1.9391,33,none
111,4,1.7396,34,negative
111,1,3.571,35,positive
111,1,2.9182,36,positive
111,2,3.5905,37,positive
111,1,2.9331,38,positive
111,2,3.6782,39,negative
111,3,3.8827,40,none
111,1,2.1501,41,positive
111,1,18.1905,42,positive
111,2,2.7078,43,positive
111,1,2.2877,44,positive
111,1,2.445,45,none
111,4,5.8493,46,negative
111,4,2.0175,47,none
111,4,2.086,48,negative
111,2,3.0853,49,negative
111,4,2.0613,50,negative
111,2,3.4166,51,none
111,1,1.715,52,positive
111,3,1.7189,53,none
111,1,2.2733,54,positive
111,1,1.663,55,positive
111,3,2.4108,56,none
111,4,2.5613,57,positive
111,1,3.0705,58,positive
111,2,1.7105,59,positive
111,1,2.0807,60,positive
