participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
37,2,21.2139,1,positive
37,3,5.6618,2,none
37,4,4.5358,3,none
37,2,13.6982,4,negative
37,1,3.4223,5,none
37,4,4.2144,6,positive
37,2,5.2127,7,none
37,1,4.9227,8,negative
37,2,4.1973,9,none
37,3,8.5702,10,negative
37,4,5.9472,11,negative
37,1,5.2303,12,negative
37,2,4.7832,13,none
37,4,7.3989,14,negative
37,1,6.8861,15,negative
37,2,6.1632,16,none
37,3,4.3453,17,none
37,4,5.0363,18,negative
37,4,12.4544,19,positive
37,1,4.0419,20,none
37,3,9.5797,21,negative
37,3,3.9734,22,positive
37,2,5.8292,23,none
37,3,3.9704,24,none
37,2,5.5492,25,positive
37,3,4.8633,26,positive
37,2,6.0128,27,negative
37,2,9.3296,28,negative
37,2,10.1521,29,negative
37,2,5.798,30,none
37,3,4.7216,31,none
37,3,5.5798,32,negative
37,4,3.5003,33,none
37,2,4.6887,34,negative
37,4,7.9493,35,positive
37,4,6.9376,36,positive
37,2,8.5562,37,positive
37,2,5.5044,38,positive
37,2,6.4472,39,negative
37,2,4.8975,40,none
37,2,4.6457,41,positive
37,3,5.8015,42,positive
37,4,7.7026,43,positive
37,3,6.6621,44,positive
37,2,9.5845,45,none
37,2,6.6646,46,negative
37,1,3.4025,47,none
37,2,4.8486,48,negative
37,2,10.4624,49,negative
37,2,6.3549,50,negative
37,1,3.7473,51,none
37,4,5.698,52,positive
37,2,2.2831,53,none
37,3,6.9973,54,positive
37,3,5.4023,55,positive
37,2,3.6666,56,none
37,2,4.598,57,positive
37,1,3.6293,58,positive
37,2,8.8108,59,positive
37,3,10.5016,60,positive
