participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
80,2,7.6946,1,positive
80,2,4.2661,2,none
80,1,2.6407,3,none
80,4,10.2287,4,negative
80,3,2.8629,5,none
80,3,4.8169,6,positive
80,4,4.0113,7,none
80,4,3.3229,8,negative
80,4,3.7079,9,none
80,3,11.4994,10,negative
80,2,10.9151,11,negative
80,4,3.2829,12,negative
80,3,7.8208,13,none
80,4,5.0499,14,negative
80,2,7.2353,15,negative
80,4,3.3613,16,none
80,2,4.7265,17,none
80,4,3.1883,18,negative
80,1,4.584,19,positive
80,2,4.5561,20,none
80,4,5.2801,21,negative
80,1,3.3423,22,positive
80,3,8.3329,23,none
80,3,8.6856,24,none
80,2,2.9379,25,positive
80,2,2.6237,26,positive
80,3,6.9593,27,negative
80,4,4.1417,28,negative
80,4,5.8657,29,negative
80,4,2.5286,30,none
80,2,3.1046,31,none
80,4,2.3596,32,negative
80,4,7.1967,33,none
80,2,10.1667,34,negative
80,1,4.8603,35,positive
80,1,4.5567,36,positive
80,3,6.1768,37,positive
80,1,6.4972,38,positive
80,2,8.7937,39,negative
80,3,3.5064,40,none
80,2,8.4609,41,positive
80,2,4.3608,42,positive
80,1,3.5489,43,positive
80,1,3.3956,44,positive
80,4,10.9196,45,none
80,4,2.8219,46,negative
80,1,3.2499,47,none
80,4,4.3799,48,negative
80,3,6.6085,49,negative
80,4,2.6631,50,negative
80,3,3.8501,51,none
80,1,4.3713,52,positive
80,2,2.7728,53,none
80,2,6.025,54,positive
80,2,4.1566,55,positive
80,1,5.1442,56,none
80,1,3.6927,57,positive
80,2,2.9802,58,positive
80,2,3.7573,59,positive
80,1,4.4626,60,positive
