participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
43,2.902,3.286,1.571,2.252,2.17,2.018,space,1.337,2,19,1
43,2.531,4.655,2.036,1.335,1.973,1.854,space,0.124,2,13,1
43,2.418,4.936,1.401,1.919,2.569,2.253,space,0.62,1,18,1
43,3.118,2.633,1.584,1.569,1.684,1.088,y,1.558,1,3,1
43,6.809,3.402,1.135,1.336,1.57,1.487,space,0.358,1,21,1
43,1.968,3.003,1.186,1.251,1.385,2.535,y,0.41,1,6,1
43,2.996,4.351,1.003,1.835,2.02,2.952,space,0.592,2,22,1
43,3.684,3.718,1.784,2.099,2.153,2.106,space,0.408,3,20,1
43,3.028,4.834,1.285,1.7,1.269,1.651,space,0.356,3,14,1
43,1.854,5.185,1.739,1.572,2.055,1.14,n,2.823,3,11,1
43,1.834,2.637,1.102,2.438,1.586,1.44,n,0.622,2,10,1
43,0.003,3.769,1.751,2.952,2.21,3.406,y,4.474,2,4,1
43,2.43,2.484,1.053,1.552,1.691,1.669,n,2.358,1,12,1
43,4.371,3.671,1.607,2.386,1.987,0.844,y,0.639,3,5,1
43,3.152,3.986,1.404,1.555,1.173,1.601,space,0.325,3,17,1
43,1.801,5.485,1.402,1.59,2.385,1.968,y,0.442,2,1,1
43,3.401,3.564,1.836,1.424,1.617,1.617,y,0.897,1,9,1
43,3.699,5.455,1.357,1.454,1.776,1.519,space,0.39,3,23,1
43,3.167,4.553,0.972,1.422,1.136,2.169,n,1.788,2,7,1
43,2.036,5.053,1.219,1.418,1.407,2.105,space,0.44,2,16,1
43,2.283,2.854,1.168,1.841,1.805,1.472,n,0.275,3,8,1
43,2.85,3.731,1.151,1.32,1.502,1.221,y,0.71,3,2,1
43,3.419,7.351,1.158,1.492,1.573,3.841,space,0.208,1,24,1
43,3.404,3.199,3.142,1.16,1.566,1.325,space,0.26,1,15,1
