participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
66,6.6313,4.7784,2.6144,5.0001,2.5318,1.7764,y,1.7018,2,5,1
66,4.1144,3.4845,2.365,1.9019,2.0682,4.8089,space,2.7297,1,16,1
66,3.5983,2.9642,1.6187,1.6133,1.3148,1.9344,space,0.1493,2,20,1
66,2.065,3.5489,2.4023,2.8798,3.1187,1.9216,n,2.8606,3,12,1
66,2.6635,4.7516,2.2207,2.4695,3.2702,0.7974,n,3.8705,2,11,1
66,3.6998,3.6716,1.8028,1.6987,2.1669,2.2717,space,2.7019,1,19,1
66,2.5531,3.153,2.9823,3.5631,1.8612,1.4346,space,0.3092,3,18,1
66,3.2013,2.0229,1.6549,1.7871,2.716,2.0128,n,0.5043,1,7,1
66,1.8277,21.962,1.736,3.24,1.8435,2.2451,n,1.1104,1,10,1
66,4.8489,2.8567,2.5623,2.4005,1.6972,1.7535,space,0.3033,3,21,1
66,2.5851,3.3704,1.1817,2.1178,1.4865,2.1876,y,2.1982,3,9,1
66,4.3003,2.4495,1.2432,2.3458,1.9615,2.2344,space,0.0044,2,14,1
66,2.2007,2.9973,2.3008,2.1714,2.1998,1.188,space,0.7755,1,13,1
66,3.2022,3.9507,1.7293,3.3772,3.7631,1.4374,y,1.0332,2,2,1
66,10.4551,6.4856,1.5888,1.9534,1.1616,1.1276,space,0.0015,1,22,1
66,3.6662,3.266,1.1625,1.8618,1.4275,1.9492,space,0.4097,2,23,1
66,3.2926,3.0026,1.3305,1.9299,1.2177,1.517,y,0.919,3,6,1
66,2.4108,2.9335,1.3141,1.1414,2.0339,1.9664,y,0.842,3,3,1
66,4.1169,2.9341,0.8289,1.5667,1.2728,1.1724,n,0.4943,2,8,1
66,2.9383,2.7159,1.293,1.569,3.3809,2.0179,space,0.4096,2,17,1
66,1.7144,3.0154,0.7382,0.9639,1.652,0.9963,y,3.4436,1,1,1
66,3.3381,2.6309,1.8177,1.4814,1.9872,1.3169,space,0.5259,3,15,1
66,2.3027,1.7716,1.0459,3.0851,1.1547,1.4219,y,0.736,1,4,1
66,1.8765,2.643,1.6003,1.8194,2.5214,1.7293,space,0.5763,3,24,1
