participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
9,2.5378,2.9052,1.5523,1.3645,1.9609,1.955,n,0.6414,1,10,1
9,5.6869,5.1921,2.0185,1.4833,1.5789,1.8855,space,0.428,1,19,1
9,1.9407,5.805,1.1023,1.39,1.8209,4.9655,y,0.8353,3,6,1
9,2.6434,2.1148,1.3642,2.289,1.3207,1.2233,y,0.4023,1,4,1
9,3.0457,3.3936,1.7473,1.3024,1.3185,1.8944,n,0.5029,2,8,1
9,4.2095,3.9204,1.7098,1.4528,1.4961,2.0798,space,0.2155,3,21,1
9,1.8305,3.1692,1.5721,1.2995,2.7329,2.3066,y,0.656,2,2,1
9,3.3138,4.1441,1.2424,1.4735,1.6381,1.163,space,0.0018,3,18,1
9,1.2992,4.2181,0.8083,0.9721,1.3943,1.2102,space,0.1744,1,16,1
9,1.8589,2.7408,0.9538,1.0017,1.6806,1.2515,y,0.5413,1,1,1
9,2.8521,3.9604,1.5582,2.0724,1.8733,1.7209,y,0.5635,3,9,1
9,1.2026,3.6857,1.2546,1.2274,1.3091,1.5676,n,1.6896,3,12,1
9,2.2158,7.8439,0.8034,1.0193,1.9696,1.9955,space,0.057,2,17,1
9,1.5158,5.3008,0.8763,2.7284,1.9486,1.9722,space,0.1031,2,14,1
9,2.3477,3.5272,0.793,1.1856,1.1204,1.0418,y,0.4209,3,3,1
9,2.4951,2.6116,0.6182,0.8371,1.688,1.0571,space,0.3414,1,13,1
9,2.6233,4.3419,0.9124,1.2258,3.5394,1.8903,space,0.1094,1,22,1
9,6.4318,3.2962,0.7943,1.068,1.3593,1.2936,space,0.9344,3,15,1
9,3.6125,2.9988,0.7465,0.8914,3.4844,3.4099,n,1.0929,1,7,1
9,3.4306,3.9529,1.1677,0.9802,1.5149,2.2839,space,0.1301,2,20,1
9,7.9925,2.0422,0.7335,1.6108,1.9435,0.957,y,0.275,2,5,1
9,2.8127,9.5862,0.8856,0.6917,1.1085,1.5173,space,0.219,2,23,1
9,1.3742,4.2771,1.4774,0.8478,1.029,2.8403,space,0.0616,3,24,1
9,2.0675,3.6079,1.146,2.5026,1.9957,1.1268,n,0.7757,2,11,1
