participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
89,3.1528,2.7954,2.0955,1.7585,1.7684,1.7008,n,1.2176,3,10,1
89,4.023,3.5303,1.8243,2.3196,1.9163,1.7996,y,3.3178,1,2,1
89,3.9665,2.0299,2.0327,1.6068,2.066,1.7921,space,0.5083,1,14,1
89,7.4731,40.0788,42.0708,4.4409,1.6171,1.6349,space,0.0852,1,23,1
89,2.3024,3.0123,1.4817,1.6557,2.4966,1.4785,n,5.8967,1,11,1
89,1.8011,2.6207,1.3753,1.5205,2.242,1.4681,space,1.5724,3,22,1
89,1.6205,2.7686,1.6356,1.6639,2.1471,1.3409,space,0.3865,3,13,1
89,2.9078,2.534,1.5166,1.9446,1.8622,1.9296,y,0.9378,2,6,1
89,2.5426,2.2269,1.168,1.7488,2.0175,1.3023,space,0.012,3,16,1
89,2.3355,3.1385,1.4806,2.0298,2.0365,1.1917,space,0.1017,2,21,1
89,1.7291,2.1591,1.4517,2.553,2.2134,1.4749,y,1.1899,2,9,1
89,2.92,3.2596,1.1341,1.8008,2.1671,2.2351,n,1.3183,3,7,1
89,3.0861,7.3227,1.7619,1.0577,1.7114,1.5915,n,0.6843,1,8,1
89,1.9082,2.9227,1.9036,1.688,1.4479,1.8478,space,1.6345,1,17,1
89,1.7562,3.5333,1.4751,1.5794,2.3794,1.557,space,0.3605,2,18,1
89,2.1414,4.4267,1.5768,1.8703,1.7468,1.7012,y,0.722,3,1,1
89,1.3216,3.4465,2.8465,1.2528,2.1174,2.3802,n,2.3336,2,12,1
89,3.8435,3.0026,1.5464,1.9441,1.9107,1.1907,y,0.5836,1,5,1
89,2.151,4.4152,1.6679,2.1667,1.2346,1.7176,y,0.6192,2,3,1
89,3.369,2.7488,2.3017,3.2796,2.0648,1.7426,y,0.5706,3,4,1
89,2.1517,2.7512,1.8523,1.4807,1.2187,1.8756,space,0.1888,3,19,1
89,4.0999,4.0473,1.4802,1.562,3.847,1.7136,space,1.4292,2,15,1
89,2.8718,6.6775,2.3919,1.3385,1.5609,2.3518,space,0.1228,2,24,1
89,2.494,3.5006,1.2051,1.4809,1.7778,1.967,space,0.7014,1,20,1
