participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
6,3.2252,3.5649,1.371,2.7443,1.4713,1.4083,n,1.2743,1,10,1
6,3.9403,3.6918,1.5193,3.7638,1.5209,2.4739,space,0.4259,3,15,1
6,3.7995,3.1592,2.2743,3.8434,2.3567,1.755,n,0.7705,2,8,1
6,9.0227,4.0778,1.2015,2.8872,1.4386,1.634,space,3.3923,2,23,1
6,4.7303,4.5412,2.876,2.7119,2.1415,2.2925,space,0.4864,3,24,1
6,4.8625,2.6072,0.735,1.2373,2.5746,1.2057,space,0.253,2,17,1
6,3.7618,3.3294,1.3218,1.1396,2.1067,2.2063,space,0.3868,2,20,1
6,2.5616,2.8253,1.3523,1.7879,3.1246,2.525,y,1.6391,3,6,1
6,3.4131,3.5632,1.5054,1.314,1.1706,1.4361,space,0.5562,1,19,1
6,2.9418,3.2426,0.9002,1.1065,1.1881,1.2601,y,0.7696,3,9,1
6,5.3492,2.3578,1.1851,1.1687,1.8213,1.1213,space,0.269,3,21,1
6,1.1032,3.4583,1.073,1.8886,1.3025,1.4573,space,0.4242,3,18,1
6,1.9802,4.1276,0.9348,1.1679,1.4046,1.0012,y,1.1177,3,3,1
6,3.8088,4.1622,1.0854,1.084,1.4225,1.6591,n,2.8418,1,7,1
6,3.127,3.8282,1.7048,0.9846,1.9402,1.4754,y,1.4724,1,1,1
6,1.2055,2.9249,1.2038,0.9368,1.2542,1.1022,n,1.538,3,12,1
6,5.4836,2.1526,0.7691,1.0209,1.1858,1.3374,y,0.4203,1,4,1
6,2.2404,4.1473,0.949,1.5579,1.4026,1.1713,n,3.9487,2,11,1
6,3.0732,3.9439,1.1382,1.4846,2.1068,1.5375,y,0.854,2,2,1
6,4.6334,2.1548,0.6353,1.069,1.7745,2.388,space,0.3503,2,14,1
6,6.1843,2.9075,0.9574,1.1048,1.9723,1.1881,y,0.9701,2,5,1
6,1.9725,3.8468,0.8357,0.9365,3.56,1.8201,space,0.5883,1,13,1
6,2.7405,2.8923,0.8788,2.122,1.287,1.3557,space,0.4042,1,22,1
6,2.1724,3.6442,1.0717,1.2921,1.6712,1.3561,space,0.8739,1,16,1
