participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
30,4.5117,4.5037,1.8983,2.4308,2.4976,2.217,space,0.1507,1,23,1
30,2.9307,3.7633,2.3033,4.7001,1.5297,2.0817,y,1.1671,2,6,1
30,3.0633,3.7187,1.6165,3.9012,2.2861,2.1671,space,0.597,2,15,1
30,2.5464,3.384,2.117,2.2674,1.9639,2.2172,space,0.4342,1,20,1
30,1.8653,8.1857,1.5163,1.999,2.847,2.2215,y,5.2323,1,11,1
30,3.1472,2.9333,2.0158,3.081,2.0007,2.1,space,1.3654,3,13,1
30,3.1352,3.5842,3.5505,1.747,1.8829,2.2328,y,1.0837,2,9,1
30,2.2626,3.0835,1.7003,2.8535,2.1802,2.0171,space,2.7383,2,21,1
30,2.6529,2.0211,0.8877,1.4811,1.6666,1.7643,space,0.8991,1,14,1
30,1.9671,4.3839,2.4346,2.0983,2.1165,1.1494,y,1.454,3,1,1
30,1.9497,8.2191,1.2522,2.9889,1.8992,1.8992,space,0.7507,2,18,1
30,1.6015,2.617,1.5028,1.5337,2.6138,1.3141,y,1.6146,2,3,1
30,1.4299,2.183,1.6499,2.9341,2.0474,1.781,space,0.2176,3,16,1
30,2.1153,2.9806,1.5665,1.5335,1.4664,1.3498,y,0.8485,1,2,1
30,2.2132,2.65,1.7187,1.6311,1.5516,1.5983,n,0.8365,1,8,1
30,1.9495,2.9144,1.314,1.3166,1.3147,1.4169,y,0.7498,3,4,1
30,1.7141,5.4323,1.6685,1.4336,2.2697,2.2354,space,0.1169,2,24,1
30,2.367,2.1875,1.3683,1.6865,1.4003,1.7526,space,0.5838,3,19,1
30,1.2195,2.6012,1.5972,3.18,1.4335,1.6831,n,1.7668,2,12,1
30,4.8359,2.7306,1.4165,1.5834,2.2685,0.931,y,1.3678,1,5,1
30,3.9012,5.5139,1.6696,1.5005,1.2159,1.5316,n,0.832,3,7,1
30,0.7658,4.5653,1.0503,1.7804,2.1504,1.8346,n,1.5012,3,10,1
30,2.283,3.6842,0.9837,1.2974,1.1503,1.2011,space,0.0167,3,22,1
30,1.7675,3.2984,1.3141,1.2168,1.5204,1.5837,space,0.3672,1,17,1
