participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
85,1.6622,3.7728,1.0162,1.2728,1.2912,1.2471,space,1.0608,1,17,1
85,4.3535,2.8248,3.9811,2.6312,2.4979,1.936,y,1.7225,1,2,1
85,4.2248,2.4509,2.0194,3.1575,2.156,1.4558,n,1.0767,1,8,1
85,4.4388,2.512,2.0488,1.9678,1.9647,2.5719,y,0.9014,2,3,1
85,4.4475,4.6002,1.881,2.373,1.8385,2.2646,space,2.0381,2,24,1
85,7.5153,6.3216,2.9884,2.1466,3.2173,2.2367,space,1.0389,3,16,1
85,17.0025,4.811,1.7844,2.272,1.1824,1.3469,y,2.2906,3,1,1
85,2.8035,4.7022,2.5724,2.4511,2.3844,1.1609,n,2.496,1,11,1
85,2.8029,4.0207,2.9088,1.2841,1.9278,1.9291,space,0.6386,3,22,1
85,2.3472,2.5679,1.3914,2.0764,2.8941,6.5402,space,0.0596,1,14,1
85,2.444,2.0009,1.151,1.4849,1.6414,1.9259,y,0.6186,2,6,1
85,2.6374,1.6199,1.0428,1.4289,1.3477,1.6776,n,0.5441,3,7,1
85,1.535,2.0938,1.4063,1.3869,1.235,1.4766,space,1.118,2,15,1
85,25.2264,2.2476,0.6576,0.9398,0.9579,1.6089,space,0.3442,3,19,1
85,2.7248,5.7593,1.4846,1.0439,1.5771,0.9175,y,0.4926,3,4,1
85,1.9965,1.7355,1.0699,1.2622,0.7038,2.0607,n,2.1277,2,12,1
85,3.04,1.2669,1.0873,0.8895,1.3007,0.9742,space,0.0261,2,21,1
85,1.9527,7.4822,0.8962,0.9792,1.0282,0.9439,n,0.5127,3,10,1
85,3.6626,4.1354,4.5049,0.7588,1.0508,1.0006,space,0.5343,2,18,1
85,1.4099,1.7077,0.8124,1.1629,0.8673,1.6183,y,0.9321,2,9,1
85,1.4918,2.7346,0.7877,0.8842,0.8713,1.1387,space,0.226,1,23,1
85,1.5005,2.3804,0.8034,1.0841,1.2677,0.8838,space,0.8671,3,13,1
85,1.6727,1.401,0.9338,1.1911,1.8177,0.7122,y,0.4506,1,5,1
85,2.47,1.5299,1.2974,1.1179,0.9338,1.7675,space,0.2671,1,20,1
