participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
76,3.029745,4.23461,2.431665,1.90359,1.963785,2.521375,y,2.176775,2,1,1
76,3.466655,2.206885,1.26616,1.731995,160.82689,1.333765,y,1.954,2,4,1
76,75.11455,2.200715001,1.171205,1.167405,1.548585,1.407535,space,0.016395,2,19,1
76,1.6547,2.122715,1.405235,1.567045,1.115065,1.171125,n,3.369565,1,12,1
76,2.985590001,2.420565,1.333555,1.152715,1.290955,1.517585,space,0.034525,1,21,1
76,1.65433,3.968959999,1.41727,2.067975,1.322395,2.88426,y,4.12932,1,6,1
76,4.588705,2.25725,1.55227,1.671755,1.53764,0.999624999,y,1.40225,3,5,1
76,1.62325,1.901005,1.422955,1.72184,1.188554999,1.34896,n,1.806530001,2,10,1
76,3.142675,2.07152,1.23402,1.558875,1.969375,1.70534,space,0.05707,3,20,1
76,4.556364999,2.37005,4.28402,1.366865,1.664215,0.968295,y,1.618980001,1,3,1
76,1.931195,3.335665,1.49922,1.44856,1.33133,2.509065,space,0.892405001,3,14,1
76,2.665755,2.450715,1.451125,1.13129,2.383995,1.097229999,space,0.3191,1,15,1
76,3.30148,2.850985,1.30639,1.499524999,1.74896,1.48413,space,0.282685,2,13,1
76,2.427065,3.681890001,1.338735,1.290875,1.632300001,1.367295,n,3.55417,3,11,1
76,4.08589,3.555029999,1.14859,1.517335,1.455935,1.66747,space,0.07033,1,18,1
76,3.191685,2.749454999,1.864410001,1.534975,1.549339999,1.464855,y,1.229285,3,2,1
76,3.484929999,4.08574,1.412955,1.66607,1.46376,1.433794999,space,0.41808,3,23,1
76,3.73423,4.644780001,1.30309,0.99851,1.253655,1.357245,y,2.478985,2,7,1
76,2.338535001,2.483115,1.275545,1.566919999,1.932864999,1.76518,space,0.73447,2,22,1
76,3.14184,4.26846,1.156925,0.82238,1.20235,1.50352,space,0.743435,3,17,1
76,4.489055,3.852275,1.383424999,1.69975,2.049845,3.14068,space,0.093235,1,24,1
76,2.06823,2.697945001,1.191125,1.433139999,1.6883,1.80783,n,1.201615,3,8,1
76,3.665755,2.836585,1.2329,1.7498,2.236075,1.990209999,space,1.050460001,2,16,1
76,2.470725,2.60522,0.99018,1.170460001,1.548105001,1.36433,y,1.139485001,1,9,1
