participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
115,2.832,2.927,1.506,2.847,1.598,1.051,y,0.67,3,4,1
115,4.073,2.567,1.096,2.305,1.272,1.384,space,1.261,1,14,1
115,2.084,5.397,1.396,2.533,1.935,1.466,y,0.518,1,2,1
115,2.239,2.212,1.413,3.116,2.088,1.177,y,9.774,2,12,1
115,4.093,6.911,1.001,1.501,1.388,1.417,space,1.224,3,22,1
115,1.842,5.107,0.886,1.205,1.351,1.123,space,1.873,3,13,1
115,3.052,5.636,3.121,2.798,1.586,1.963,y,1.168,2,3,1
115,6.496,2.511,1.182,3.111,1.293,2.188,space,1.426,2,24,1
115,2.467,2.229,1.318,3.612,1.422,2.008,n,0.456,3,10,1
115,2.051,3.754,1.174,1.572,2.749,1.201,y,0.487,3,1,1
115,2.948,11.011,0.964,1.155,1.722,2.138,space,0.669,1,23,1
115,4.605,2.442,1.747,2.785,1.665,1.838,space,0.442,1,20,1
115,1.72,4.016,0.896,2.132,1.768,2.376,space,0.205,1,17,1
115,3.15,2.346,1.266,1.862,2.065,1.525,space,0.392,2,15,1
115,3.335,3.049,2.971,2.174,2.989,1.042,space,1.269,2,18,1
115,3.15,4.066,1.634,3.565,1.299,1.893,y,0.336,2,6,1
115,3.246,2.802,1.801,2.451,1.921,1.421,n,0.35,1,8,1
115,2.54,2.399,1.03,2.181,1.394,1.443,y,0.36,2,9,1
115,2.722,3.399,1.005,1.281,2.54,1.44,space,0.909,2,21,1
115,8.762,3.748,0.971,1.34,1.35,1.33,n,1.069,3,7,1
115,4.231,9.616,1.468,1.87,2.279,1.35,n,0.709,1,11,1
115,2.831,4.668,1.009,1.6,1.718,1.205,y,0.503,1,5,1
115,1.247,3.705,0.969,2.597,2.446,1.681,space,0.235,3,16,1
115,3.285,2.821,1.231,1.405,1.616,1.703,space,0.935,3,19,1
