participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
119,1.2359,5.7956,1.4932,1.2759,2.2725,1.2075,y,4.057,3,1,1
119,1.6625,4.6266,1.157,2.0694,1.2288,1.3566,n,0.2953,1,8,1
119,2.7208,4.8112,1.1618,1.4044,1.6191,1.4595,y,2.037,1,5,1
119,1.6068,3.9045,1.5051,2.0028,2.003,2.4363,y,0.3057,2,6,1
119,1.7528,2.9538,0.957,0.8177,1.7692,1.1887,space,1.1211,3,13,1
119,1.5859,3.7792,1.486,2.6382,1.6359,1.4444,space,0.2347,3,16,1
119,1.1183,3.9716,1.1481,1.1385,1.2644,2.8479,n,6.2751,2,12,1
119,2.7255,6.6981,1.1971,2.1133,2.1364,1.3586,space,0.2507,1,20,1
119,2.8036,4.7225,1.385,1.2534,2.1464,1.786,space,0.848,3,19,1
119,1.455,4.7388,1.0067,1.6857,4.3278,1.4215,n,0.7469,3,10,1
119,2.0361,6.6749,2.6647,1.3855,1.2522,1.3348,space,0.1088,3,22,1
119,4.305,5.7293,0.9706,0.9966,1.1026,1.2149,n,1.2369,3,7,1
119,1.9526,4.8226,1.0684,1.5193,1.7861,1.172,n,6.4783,1,11,1
119,2.9389,8.446,2.9204,1.5857,1.1518,2.1907,space,0.4029,2,24,1
119,1.9526,2.4032,1.5877,1.3715,1.5801,0.9446,y,1.1752,2,3,1
119,1.1018,5.6453,1.3375,1.6037,1.4855,1.6191,space,0.27,2,18,1
119,0.3673,6.6997,1.5691,1.0517,1.9692,1.7526,y,1.1378,1,2,1
119,2.3235,5.2893,0.7347,0.7347,1.4855,1.8757,space,0.994,1,17,1
119,2.8035,3.7096,1.0275,1.3022,1.5086,1.1185,space,0.4177,2,21,1
119,1.2853,2.0528,0.8124,1.1023,2.0695,1.619,y,3.4709,3,4,1
119,1.3745,1.8967,1.135,0.8515,1.1021,2.9742,space,0.3177,1,14,1
119,2.7533,4.8387,0.9781,0.7012,1.2686,1.3188,space,0.1987,1,23,1
119,1.5862,3.4209,0.8203,1.1185,1.8022,1.2569,space,0.0041,2,15,1
119,2.4903,4.1881,2.2196,1.5068,2.4198,1.1519,y,1.119,2,9,1
