participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
67,3.1,2.43,1.041,0.861,0.877,1.754,n,0.539,1,7,1
67,3.611,2.43,0.701,0.917,1.391,1.097,space,0.849,1,19,1
67,11.572,2.277,1.043,1.182,1.101,1.08,y,0.566,3,3,1
67,3.062,2.719,1.344,1.749,1.597,1.264,y,0.951,2,5,1
67,2.061,1.793,0.788,0.897,1.669,1.025,n,1.086,1,10,1
67,2.185,2,0.728,0.967,1.112,1.02,space,0.022,3,15,1
67,2.328,1.612,0.81,0.831,1.663,1.901,y,0.586,3,6,1
67,3.185,3.715,1.006,1.364,1.421,1.411,y,0.883,3,9,1
67,1.196,1.963,0.91,1.102,0.786,2.078,n,4.333,3,12,1
67,1.681,2.025,0.934,1.536,1.631,1.096,n,0.376,2,8,1
67,2.127,1.814,0.717,0.999,1.511,1.352,space,0.369,2,14,1
67,2.219,1.682,0.815,0.817,2.575,1.316,space,0.351,3,21,1
67,3.115,12.024,1.002,1.01,0.634,1.082,space,0.368,2,23,1
67,1.412,2.632,0.979,1.376,1.166,1.484,space,0.682,1,16,1
67,1.534,3.072,0.821,0.847,1.884,1.089,space,0.005,1,13,1
67,1.845,1.866,0.812,0.892,2.016,1.394,y,0.801,2,2,1
67,1.244,3.268,0.851,0.6,1.749,1.01,y,0.65,1,1,1
67,4.716,1.865,0.812,0.861,0.833,1.458,space,0.323,2,20,1
67,1.624,2.243,0.532,0.601,2.029,1.28,space,12.333,2,17,1
67,1.76,2.764,0.938,0.892,1.004,0.75,space,0.109,3,18,1
67,1.527,1.754,0.744,0.918,1.4,1.446,y,0.272,1,4,1
67,3.211,2.636,0.812,0.883,1.219,0.865,space,0.285,1,22,1
67,1.011,2.821,0.838,1.029,1.525,1.453,n,1.586,2,11,1
67,2.183,2.678,1.016,1.015,1.418,1.246,space,0.004,3,24,1
