participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
34,5.0281,10.786,3.5378,2.2349,2.53,4.7561,n,2.3673,1,7,1
34,11.2039,12.4377,3.0833,8.0447,5.2559,2.2738,y,2.3678,2,5,1
34,4.9134,9.9052,2.1758,2.2613,2.783,3.0915,space,4.3053,3,24,1
34,2.6767,3.8676,2.014,5.2173,3.4112,3.025,n,1.7245,1,10,1
34,4.518,8.0229,2.4502,3.5265,7.4126,2.8971,y,3.081,2,2,1
34,3.4373,5.5996,5.3968,3.1137,2.5708,2.5797,space,0.946,1,16,1
34,8.558,12.3597,2.4309,1.9567,2.5354,2.9741,space,0.8189,2,20,1
34,5.3185,11.8244,2.702,2.4474,2.1632,1.9143,space,0.7109,3,15,1
34,7.7637,6.7913,2.6636,2.7029,2.8133,4.2857,n,0.9034,2,8,1
34,2.361,20.7352,2.0065,3.6936,2.7244,3.4163,space,0.1683,1,22,1
34,3.4839,10.7456,2.1845,3.5532,2.2092,4.1239,space,0.1391,2,23,1
34,2.9679,4.7668,21.4522,1.6313,2.7358,1.9264,y,2.0415,1,1,1
34,3.0706,13.4561,2.4935,1.8746,1.4573,2.0953,n,11.3236,3,12,1
34,16.2683,3.8705,1.4132,2.0317,2.2336,3.8442,y,0.6442,1,4,1
34,2.8884,7.9402,1.5706,2.0007,1.9245,3.6394,space,1.2728,1,19,1
34,2.1977,25.603,1.3781,2.6025,2.511,1.8346,space,0.5545,2,17,1
34,2.4303,4.2672,2.835,2.6033,2.1013,1.8991,y,2.7976,3,3,1
34,3.1433,4.5226,2.7025,3.577,6.4201,3.0705,y,1.0238,3,6,1
34,4.0541,9.2553,1.6079,4.6717,2.6659,2.187,y,1.0952,3,9,1
34,1.7739,5.1657,2.4306,2.6647,2.6532,2.1025,n,4.0614,2,11,1
34,3.4263,7.104,1.8167,2.2411,2.5716,2.3286,space,1.6906,3,18,1
34,3.6798,4.2569,2.4395,2.5159,3.1767,2.466,space,0.6138,3,21,1
34,2.6544,4.8649,1.6051,1.7105,4.8636,2.1348,space,0.4091,1,13,1
34,2.6696,11.4816,4.7056,2.8045,1.7672,2.6171,space,19.9554,2,14,1
