participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
109,3.0687,2.5152,1.0674,1.4267,2.4718,1.6702,space,1.5842,1,24,1
109,2.6194,2.5216,1.6206,1.8817,1.6402,1.2177,y,0.7134,3,5,1
109,1.8174,2.4289,1.2793,1.3936,1.2526,1.1065,space,0.0884,3,17,1
109,3.5189,3.8604,1.0906,1.5793,1.9442,1.8659,space,0.3301,3,23,1
109,1.9435,2.3391,0.9942,1.3337,1.1865,1.1968,space,0.2309,1,15,1
109,2.756,1.6674,1.3994,1.9289,1.3786,1.3306,n,0.4621,2,10,1
109,4.7744,2.4178,1.0231,1.9967,1.2668,1.3919,space,0.2009,2,13,1
109,3.497,3.0173,0.9382,3.4334,2.2983,1.6175,y,0.221,2,4,1
109,3.766,1.7807,1.1143,1.1986,1.0739,1.1773,n,0.3776,2,7,1
109,3.3386,2.7436,1.0884,1.3733,1.0481,1.0505,n,0.1521,3,8,1
109,2.5534,2.5121,1.0703,2.4856,1.1283,1.1024,space,0.2452,2,16,1
109,3.5949,2.3948,0.8915,1.4494,1.3776,1.1744,space,0.3789,2,19,1
109,2.0091,2.0371,1.2519,1.2541,1.2246,1.204,space,0.3961,1,21,1
109,1.6239,2.2862,0.8452,1.2593,1.6068,0.9824,space,0.2929,2,22,1
109,4.4912,1.6403,0.8903,1.0418,1.1314,1.54,y,0.4466,1,6,1
109,1.5757,5.9401,0.8858,0.9386,0.75,1.2214,space,0.0169,3,14,1
109,1.6796,1.5708,0.7963,0.914,0.2087,1.2645,y,0.8823,1,9,1
109,6.2668,1.8006,1.0334,1.0822,1.0448,0.9044,y,0.3989,1,3,1
109,1.6639,2.1079,1.1599,1.3749,1.2504,1.1283,space,0.3235,1,18,1
109,1.3013,4.6189,1.3524,1.1445,1.6383,1.1975,n,0.6445,3,11,1
109,3.9194,1.6177,0.9173,0.9657,1.5371,1.0943,y,0.5616,3,2,1
109,2.6891,3.0323,1.2016,0.9136,0.8646,1.1149,space,0.0939,3,20,1
109,1.3652,2.3018,1.0373,1.1821,0.8767,1.0412,n,1.266,1,12,1
109,1.5475,3.2882,1.361,0.9232,2.5316,0.9115,y,0.333,2,1,1
