participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
11,1.4505,1.8498,1.45,1.3841,1.4673,1.2332,y,0.9669,3,2,1
11,1.2672,3.6326,1.0171,0.9337,2.7668,1.2673,space,0.2346,1,24,1
11,1.7345,4.6991,1.5666,0.9506,1.167,1.0504,space,0.151,3,23,1
11,2.0832,2.1,1.3502,1.7167,1.0004,1.6503,space,0.5004,3,20,1
11,1.4335,4.9322,1.0676,0.9834,0.9331,1.0169,space,0.4501,2,16,1
11,1.7334,2.7833,1.7995,1.4341,1.0664,0.9849,space,0.1511,2,13,1
11,1.5001,1.9342,0.9502,0.9675,0.9508,0.5345,space,0.7501,2,22,1
11,1.051,1.784,1.2507,1.0501,0.9331,0.918,n,1.3001,1,12,1
11,1.6335,1.2169,0.6841,0.8162,1.1161,0.8831,y,0.4005,2,4,1
11,1.45,1.7499,0.8507,0.9838,0.8998,0.9501,n,0.5842,2,7,1
11,1.0999,1.6671,0.7014,0.817,0.8329,1.034,n,0.3178,2,10,1
11,50.1997,3.4163,17.0116,1.0837,0.8173,0.7664,n,0.6504,3,11,1
11,3.416,3.0665,1.1004,0.8,0.6843,0.8846,space,0.4503,1,15,1
11,1.6171,1.2672,0.751,0.6837,0.834,0.8506,space,0.8342,1,21,1
11,3.0662,1.8838,0.9336,0.7337,1.4663,0.6839,y,1.9999,2,1,1
11,1.4183,1.117,0.8999,0.8499,0.917,0.8337,y,0.2835,1,9,1
11,2.9832,1.7505,0.7007,0.7668,1.0494,0.6833,y,0.2004,3,5,1
11,1.7172,7.4136,0.8006,0.8674,0.8008,0.8177,n,0.2675,3,8,1
11,2.3496,1.4002,1.2664,1.4179,8.4814,0.917,y,2.4507,1,3,1
11,1.3508,1.533,0.7003,0.8008,0.7339,0.7667,space,0.1015,3,17,1
11,0.7343,1.3994,1.0168,0.8669,0.8002,0.9329,y,0.2173,1,6,1
11,0.8014,1.9335,0.75,0.9347,0.7997,1.0005,space,0.0846,2,19,1
11,1.0845,1.5684,0.868,0.7345,0.7503,0.8508,space,0.9504,3,14,1
11,1.1834,2.1832,0.851,1.0167,1.0503,0.701,space,0.6837,1,18,1
