participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
20,4.3367,2.1186,1.285,1.7688,2.1687,1.6351,n,3.3695,3,5,1
20,2.4188,4.053,1.4185,1.5849,1.433,1.4692,space,0.8185,2,22,1
20,2.189,2.7394,1.3067,1.4516,2.0353,1.7688,space,0.5666,2,16,1
20,2.4195,2.3356,1.1672,1.7028,1.8187,1.3687,space,1.175,1,21,1
20,2.1892,4.5241,1.3558,1.4339,1.435,1.6184,space,0.4836,3,23,1
20,2.1692,2.0189,1.2846,2.1018,2.3685,1.9854,y,0.7025,2,1,1
20,2.4526,2.1686,1.1848,1.118,1.6852,1.8028,n,0.9516,3,8,1
20,1.252,1.6179,1.0355,1.6684,1.3177,1.5694,y,0.3668,2,4,1
20,1.1521,1.6184,1.1513,1.0346,1.5521,1.4317,y,0.476,1,6,1
20,1.1365,1.577,0.8545,1.1853,1.1867,1.1513,n,1.4016,2,10,1
20,1.2184,2.0187,0.8677,1.6514,1.535,1.1347,y,0.8014,1,9,1
20,0.8679,1.7853,0.718,0.8016,1.1346,1.0682,space,0.2849,2,13,1
20,1.5182,1.8684,0.9348,0.8346,1.4016,1.3184,space,0.7014,3,20,1
20,1.3851,1.7691,0.9734,0.7977,1.0598,1.0682,space,0.3846,1,18,1
20,1.4746,2.6352,0.6512,0.6212,1.2679,1.2183,space,0.251,3,17,1
20,1.1683,1.4014,1.4523,1.319,1.4015,1.0182,y,2.4024,1,3,1
20,1.1517,1.6513,0.9347,0.7683,0.8181,0.8847,space,0.6013,2,19,1
20,1.4184,1.6852,1.0847,0.9348,0.9015,1.1515,n,0.5849,2,7,1
20,0.8013,2.0185,1.0246,0.721,0.8575,1.1254,space,0.3518,1,15,1
20,1.218,1.634,0.8188,0.801,1.4851,0.8515,y,0.2677,3,2,1
20,0.9031,0.9372,0.718,0.885,1.1016,1.1516,n,1.0682,1,12,1
20,1.6018,2.1352,0.768,0.8512,1.0181,1.3518,space,0.468,3,14,1
20,0.75,1.3349,0.8679,0.9009,1.0681,1.0851,n,5.5707,3,11,1
20,1.6006,2.185,0.9851,0.8725,1.143,1.2143,space,0.3961,1,24,1
