participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
42,2.1565,1.7508,1.2833,1.3166,0.8169,1.2385,n,0.6025,2,7,1
42,2.5668,0.9996,1.2332,1.0517,0.9872,0.8383,y,0.7519,2,4,1
42,1.6834,1.9329,0.8242,0.7365,0.9147,0.8692,space,0.1626,1,21,1
42,1.6474,3.466,0.7833,0.9643,1.44,1.4656,y,0.292,1,6,1
42,1.4337,1.5384,0.8331,0.9169,1.3178,1.1317,y,0.2893,3,2,1
42,1.4675,1.5978,0.7987,0.8461,0.966,0.649,y,0.2162,3,5,1
42,2.988,2.7798,0.7659,0.8005,0.6585,0.8181,space,1.7542,2,19,1
42,1.0051,1.8324,0.8311,0.8317,1.0161,0.5488,y,0.6117,3,11,1
42,1.5141,1.8341,0.7008,0.714,0.7346,0.6395,n,0.4936,1,12,1
42,1.7313,1.3229,0.6414,1.3978,1.1998,0.8194,space,2.9187,2,22,1
42,3.6006,1.7181,0.6067,1.0067,0.8835,0.7861,y,0.3539,1,3,1
42,1.5328,1.3277,0.5805,0.5162,0.9996,0.953,space,0.4536,2,13,1
42,2.4318,3.6836,1.0673,1.0006,0.7546,0.815,space,1.8705,3,17,1
42,1.0281,1.3654,0.8691,1.0337,0.871,1.0067,space,2.1197,3,23,1
42,1.6011,2.0461,0.9454,0.7524,1.1186,0.9571,space,2.2571,1,18,1
42,3.5531,1.1998,0.7154,1.5598,1.2162,1.0202,space,2.685,3,14,1
42,1.4664,1.5599,0.9317,1.871,0.8671,0.7548,space,0.9705,1,15,1
42,1.8659,1.632,0.7812,0.804,1.132,1.2324,space,0.1859,3,20,1
42,1.3857,2.4031,1.5009,1.0829,1.2148,2.0817,y,0.2031,2,1,1
42,1.3154,2.8201,0.9545,0.7493,0.8674,0.9001,y,0.8235,2,10,1
42,0.7813,10.6184,1.5327,0.9994,1.7177,0.8155,n,0.1558,3,8,1
42,4.8639,5.5888,0.5653,0.6164,0.7199,1.0189,y,0.0692,1,9,1
42,2.3852,2.0512,0.7665,0.8527,0.8316,0.938,space,0.2058,1,24,1
42,1.5998,1.8076,1.2508,1.4506,0.6944,0.7981,space,2.2189,2,16,1
