participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
41,3.6014,3.0729,2.0875,1.8245,2.0159,3.1182,y,0.5144,1,9,1
41,3.1877,5.371,1.1499,1.5693,1.4789,1.223,space,0.5558,3,17,1
41,3.2532,3.4364,1.177,2.0237,2.1016,1.2232,space,6.2287,2,22,1
41,3.0213,3.7724,1.6195,1.9591,1.7397,1.5587,space,0.3359,2,16,1
41,20.0044,3.7398,0.918,1.035,1.3476,1.1616,space,1.3204,1,21,1
41,2.2224,3.823,2.5974,1.0449,3.2403,1.3812,y,2.4335,2,1,1
41,3.2333,3.0803,1.0278,1.5868,1.3641,1.1856,y,0.5186,1,3,1
41,4.5889,2.249,1.0312,1.3284,1.6524,1.6561,n,1.0059,2,10,1
41,1.7699,3.7037,2.1039,1.2818,1.8818,1.5419,n,0.3527,3,8,1
41,1.6061,2.5574,1.1977,1.5778,1.8152,1.4282,space,0.4025,1,15,1
41,2.6224,3.8574,1.661,34.8224,1.7753,1.9174,space,0.8346,1,24,1
41,2.1071,2.6141,1.1279,1.3597,1.3299,1.5419,y,0.9602,1,6,1
41,3.0896,2.3922,1.6978,2.0195,1.8095,1.512,space,0.8024,3,20,1
41,2.2624,2.6313,1.1834,1.3668,1.3179,1.867,space,1.0023,3,14,1
41,1.6132,3.1976,1.1847,1.4332,2.2332,1.484,y,6.8806,3,11,1
41,2.5385,5.0087,1.1934,1.2618,1.1355,1.5601,n,1.252,2,7,1
41,2.0738,2.7077,1.2961,1.6146,1.5313,1.7479,space,0.6344,1,18,1
41,2.345,125.774,2.0329,1.2435,1.1799,1.2461,space,0.9845,3,23,1
41,15.7929,2.4108,0.8116,1.453,1.5283,1.3297,space,0.4364,2,13,1
41,2.6712,2.1675,1.8295,1.5602,2.0425,1.4147,y,0.4921,3,5,1
41,2.1558,2.8086,1.2796,1.4782,1.6307,1.5466,y,0.3851,2,4,1
41,1.9108,2.2765,1.2796,1.3643,1.8925,1.53,space,0.7014,2,19,1
41,1.7926,2.0705,1.1293,1.3772,1.3428,1.413,n,0.8382,1,12,1
41,5.0085,3.1422,1.0029,1.2182,1.7794,2.3177,y,4.4142,3,2,1
