participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
111,1.9773,2.4063,1.2059,1.7634,1.7866,1.4546,y,0.5224,1,2,1
111,1.9028,1.6805,0.9677,1.1302,1.3167,1.7882,space,1.1962,1,14,1
111,0.7076,3.8071,0.9833,1.5413,1.3411,1.1968,space,1.7022,2,18,1
111,3.7307,2.2309,0.7322,1.272,1.2347,1.6016,n,0.86,3,7,1
111,2.7213,1.9,1.1726,1.1861,2.073,1.1145,y,1.3912,1,5,1
111,2.1472,1.5463,1.2423,1.5097,1.6738,1.7501,y,0.3262,2,9,1
111,3.0189,3.9892,1.0002,1.2042,1.2715,1.0029,space,1.341,1,23,1
111,2.1159,1.9291,1.1013,1.405,1.0762,1.1976,space,0.685,3,16,1
111,1.8201,3.3648,1.0995,1.3854,1.1696,1.7334,space,0.5018,2,24,1
111,2.038,1.6201,1.202,1.2635,1.256,1.4551,y,0.5045,2,6,1
111,3.3123,1.9186,3.2249,1.3936,1.2523,1.1008,space,0.1927,2,15,1
111,2.2292,1.2374,0.8844,1.08,1.2735,1.1345,y,0.1192,3,4,1
111,1.5527,2.3127,0.9936,1.0332,1.589,0.962,n,1.0234,1,11,1
111,1.552,1.6712,0.8309,1.2804,1.0192,1.2504,space,0.4466,3,19,1
111,2.8666,1.0234,1.3253,0.9698,1.1829,1.0381,n,0.4666,1,8,1
111,65.4428,3.1756,1.009,1.5289,1.0227,3.4174,n,0.5774,3,10,1
111,1.0118,2.0753,1.0012,1.0946,1.1861,1.048,y,0.3687,3,1,1
111,1.6419,1.6547,1.0869,1.0584,0.9817,0.9077,space,0.6923,2,21,1
111,1.6508,2.5032,1.0585,0.9843,1.3061,1.0701,space,0.4755,1,20,1
111,1.4975,1.2995,1.1396,1.0827,0.9565,0.9693,y,0.6336,2,3,1
111,1.0329,1.5108,1.1834,0.9602,1.1515,1.0273,space,0.5837,3,13,1
111,0.9946,2.1716,0.9176,1.0179,1.0173,0.9398,space,0.5331,3,22,1
111,0.806,1.5415,0.9733,1.0273,0.9814,0.9977,y,1.1029,2,12,1
111,1.9162,3.1666,0.8128,0.9319,0.954,1.0975,space,0.4403,1,17,1
