participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
38,2.6833,3.4545,1.1737,2.1419,1.7695,1.716,space,0.8539,2,17,1
38,1.3517,2.7426,1.2757,1.573,2.1002,1.5937,space,0.195,1,13,1
38,1.724,3.7221,3.0918,1.8841,1.8141,1.3238,n,1.0558,2,8,1
38,1.9979,3.2692,1.747,1.1073,1.753,1.6552,space,1.5515,2,20,1
38,2.2339,2.1343,1.584,1.451,1.4849,1.7856,n,3.7841,3,12,1
38,2.3446,3.153,1.6203,1.7447,1.8408,3.5708,y,0.7999,3,9,1
38,1.5812,3.7107,1.4412,2.2431,1.6687,1.2167,space,2.0842,1,16,1
38,2.491,3.7075,0.9762,1.6688,2.9675,1.6504,y,0.8987,2,2,1
38,0.9366,3.1204,1.0692,1.8839,1.7178,1.3815,space,0.6835,3,18,1
38,1.4648,2.0673,1.0007,1.2041,1.7521,1.4505,y,0.94,1,4,1
38,1.3904,4.1024,2.4451,1.9339,1.3839,1.1338,y,1.3843,3,3,1
38,1.8831,2.9821,1.5556,1.2174,1.186,1.3451,n,1.2411,1,7,1
38,3.1968,2.3173,2.3976,1.2742,1.3944,1.6381,y,1.067,3,6,1
38,2.2674,3.1024,1.1575,1.3842,2.3295,1.1033,y,1.1397,2,5,1
38,1.3857,4.3457,1.269,1.1369,1.2341,1.4843,space,0.7416,2,23,1
38,1.7896,2.5007,1.373,1.53,1.4116,1.4289,space,0.457,1,19,1
38,1.8655,1.8932,1.4713,1.1505,1.5192,1.4656,space,0.9704,3,21,1
38,1.1176,2.8141,1.101,1.4557,2.0133,1.1493,n,2.213,2,11,1
38,1.3048,2.9515,1.6925,1.4719,1.4641,1.1643,space,0.5633,3,15,1
38,1.636,1.721,1.0438,1.4086,1.8338,1.7225,space,0.3867,2,14,1
38,1.9037,2.751,2.1882,1.4507,1.5444,2.0066,space,0.1128,1,22,1
38,1.1532,1.5924,1.016,1.4796,1.4053,1.4773,n,1.6313,1,10,1
38,0.9677,2.5434,1.8924,1.4329,1.8277,1.0674,y,1.0989,1,1,1
38,1.8946,3.7765,1.8415,2.0255,2.2835,2.0434,space,0.084,3,24,1
