participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
118,3.3014,4.304,1.315,1.9763,2.2537,2.1438,space,0.8055,2,24,1
118,2.8164,7.3669,1.401,2.1336,2.3136,2.1347,y,2.1893,1,2,1
118,8.2862,3.5087,1.7101,2.1616,2.0936,1.2507,y,0.507,1,5,1
118,1.889,8.8122,1.4446,1.5605,3.0307,1.429,space,0.5732,3,13,1
118,2.8791,3.3025,1.3517,2.367,2.045,1.6279,space,0.0453,3,22,1
118,2.5964,3.3739,1.6221,1.7102,1.5616,1.6526,space,0.3884,1,20,1
118,1.6189,6.0617,2.3898,3.2107,1.8647,1.6533,n,0.8634,3,10,1
118,1.9482,2.8827,2.1411,1.4394,2.2168,2.869,space,0.2912,3,16,1
118,3.7151,2.041,1.1376,1.2862,1.5997,2.3461,space,0.4322,1,14,1
118,1.7177,1.9465,1.1324,1.4105,2.0952,2.7638,y,1.0495,2,6,1
118,4.1848,2.8026,1.5367,1.2405,1.5375,1.3805,n,2.0575,3,7,1
118,2.386,2.6392,0.8477,1.1305,1.6951,2.8678,space,0.0713,3,19,1
118,2.405,1.8398,0.9648,1.4864,2.6192,1.343,space,0.1908,2,21,1
118,1.2558,2.4731,1.1773,1.2071,2.877,1.9335,space,0.1587,2,18,1
118,1.5971,4.2533,0.906,1.0913,1.1704,1.4796,space,0.2532,1,23,1
118,1.864,3.0543,1.2101,1.3764,2.1546,1.3031,n,0.5925,1,11,1
118,3.4829,1.9756,0.7938,1.096,1.4061,1.476,y,0.3522,3,4,1
118,1.6462,4.7105,0.8001,0.9064,3.0128,1.2269,space,0.1785,1,17,1
118,2.1135,2.8554,1.185,1.0605,1.5053,1.4448,space,0.0168,2,15,1
118,1.9629,1.8982,1.5701,1.2438,1.4259,1.2053,y,1.1474,2,3,1
118,1.5892,2.1215,1.2041,1.069,1.2676,1.5907,y,2.1551,2,12,1
118,2.5936,2.7621,0.7669,1.4313,1.3415,1.1476,n,0.618,1,8,1
118,1.0176,3.4929,1.027,0.7887,2.4786,1.1043,y,0.8165,3,1,1
118,0.1284,4.7699,1.3064,2.03,3.0977,1.4184,y,0.7252,2,9,1
