participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
84,2.1269,2.0727,1.0048,2.7981,1.9265,1.2068,y,0.8649,1,2,1
84,4.0859,2.5612,1.1566,1.0898,0.9765,1.8926,n,0.818,3,7,1
84,1.4618,1.5578,1.1269,1.2201,1.196,1.4303,y,0.3001,2,9,1
84,2.8352,1.9724,1.1074,1.3407,1.1743,1.2057,space,0.1007,3,22,1
84,1.2623,2.2144,1.138,1.0222,1.139,1.1085,space,0.0208,1,23,1
84,1.9982,1.8139,0.8888,1.1245,0.9296,1.8924,space,161.868,1,14,1
84,0.9067,2.0978,0.9555,0.8725,1.2082,0.7538,y,5.0639,1,11,1
84,1.3787,1.8714,1.5051,0.8202,1.6649,1.0222,space,1.0432,3,13,1
84,3.2046,2.8712,1.263,1.0054,0.8869,1.191,space,1.1399,1,20,1
84,1.7583,2.882,1.1562,1.1568,1.209,1.5138,space,0.1218,2,24,1
84,4.4048,2.0941,0.9385,0.8724,2.6326,0.8594,y,1.625,3,1,1
84,2.7876,3.8356,1.0877,0.8617,1.1435,1.0898,space,1.0451,1,17,1
84,1.846,1.9932,1.257,1.6781,1.5972,1.1094,space,0.2016,3,16,1
84,9.1598,1.4723,1.4581,1.4755,2.2101,1.3583,y,0.4557,2,6,1
84,2.1946,3.0677,1.8268,1.8799,3.099,1.6252,y,0.4695,2,3,1
84,1.5408,3.3357,1.0424,1.1634,1.2715,1.0057,n,0.4187,3,10,1
84,80.2773,2.6846,1.076,1.1216,1.6078,1.3603,y,0.989,3,4,1
84,1.3119,1.7913,0.9162,0.9224,1.0062,0.9872,n,0.4173,1,8,1
84,4.8349,2.347,0.9853,0.9563,0.873,0.9376,n,1.9126,2,12,1
84,3.9852,1.6792,0.971,0.9031,1.0218,0.9689,space,0.6647,2,21,1
84,3.288,2.1944,0.9228,0.9126,1.0734,0.8217,space,0.573,2,15,1
84,0.9376,2.6632,0.8721,1.0409,1.0257,0.9392,space,0.2863,2,18,1
84,2.4735,1.5423,1.139,0.9576,1.1345,1.3743,space,0.4755,3,19,1
84,24.1507,4.9445,0.9711,0.989,1.3904,0.875,y,0.2302,1,5,1
