participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
53,3.3987,6.0827,1.1558,1.5534,2.4837,2.6707,y,3.9532,3,1,1
53,7.3646,3.1476,1.7533,1.6489,1.6701,1.9482,space,0.1781,3,22,1
53,2.3483,3.434,1.3649,1.8172,1.3983,1.2825,n,0.6042,3,10,1
53,3.3455,3.3714,1.4782,1.3691,1.2502,1.4562,space,0.6786,1,20,1
53,1.0328,4.3521,1.6125,1.8169,2.4581,1.2892,n,3.6508,1,11,1
53,2.3398,7.4825,1.6024,1.3832,3.0306,1.4328,y,1.2898,1,2,1
53,1.9681,3.2967,2.0947,1.5313,1.3725,1.433,n,0.524,1,8,1
53,8.4137,3.2902,0.9874,1.2365,0.8659,1.5076,y,1.1023,3,7,1
53,1.8559,2.3312,1.281,1.4825,1.3004,1.1696,y,0.3857,3,4,1
53,4.2887,0.6734,1.1993,1.0085,1.475,1.2006,space,2.2518,1,23,1
53,1.5301,2.0157,1.7551,1.7151,1.2753,2.1561,y,0.7189,2,6,1
53,1.5848,5.1742,1.6346,1.807,1.7248,1.0866,y,0.9572,2,3,1
53,3.9648,2.6024,1.2064,1.2183,1.7789,1.4987,space,1.2512,2,21,1
53,2.6231,18.8151,1.331,1.3712,2.5156,0.9409,y,0.3431,1,5,1
53,4.5643,4.7664,0.8661,2.1157,1.2324,1.8213,space,0.0023,1,17,1
53,82.7685,2.1881,0.7048,0.6396,1.4225,1.0171,space,1.004,3,13,1
53,1.636,1.8647,0.9641,0.9503,1.8999,0.9731,space,0.7076,2,15,1
53,2.0516,3.4566,0.9806,1.1165,1.1348,2.1808,space,1.0861,1,14,1
53,2.3313,11.1903,1.5406,1.171,0.9434,1.0517,space,1.1425,3,16,1
53,1.4725,2.4471,0.9016,1.1063,1.7663,1.2,space,0.0345,2,18,1
53,1.105,2.3308,0.9825,1.321,1.3045,1.3834,y,5.1914,2,12,1
53,3.048,2.9015,0.9317,0.9123,1.4665,1.6982,space,0.3122,3,19,1
53,1.4705,2.0165,0.7888,1.0828,2.4003,1.5166,y,0.606,2,9,1
53,2.0287,3.6887,1.271,1.6005,1.7699,2.1991,space,32.8705,2,24,1
