participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
72,4.0603,3.2174,4.0171,3.7474,2.8297,2.6543,y,1.0445,2,4,1
72,3.7777,4.9475,2.7017,5.2144,2.1128,3.2852,space,2.5211,1,24,1
72,2.1773,4.9296,3.5708,3.4964,2.4844,2.5044,y,2.257,2,1,1
72,3.3794,3.0511,2.3637,2.5686,2.434,3.2675,space,0.4429,3,20,1
72,3.4974,5.7749,2.4637,2.102,3.6241,2.4173,space,3.1749,3,23,1
72,3.6199,4.4033,1.6547,2.5045,3.5697,1.7858,y,0.6098,3,5,1
72,2.6,3.7654,3.5259,3.9313,2.4515,2.9764,y,0.8956,1,6,1
72,2.9689,4.6568,1.412,1.7293,2.2329,1.8125,y,1.2124,1,3,1
72,2.9815,3.4125,1.1482,1.4798,1.6474,1.8195,n,0.8368,2,7,1
72,3.0038,4.4967,1.8792,2.4856,1.9963,1.906,n,1.7584,3,11,1
72,3.7974,4.7864,2.5866,2.4869,2.546,1.7658,space,0.1799,3,14,1
72,3.9831,5.8644,2.578,2.5531,1.7651,1.8003,space,2.4301,1,15,1
72,2.4446,4.272,1.5815,2.1049,1.767,1.5502,n,3.4121,1,12,1
72,2.3988,3.046,3.0872,2.9847,3.5393,2.9112,n,0.2894,3,8,1
72,2.5615,2.766,1.2006,2.1191,2.9537,1.9464,space,0.3746,1,18,1
72,2.1465,3.0148,2.3898,3.2295,2.9048,1.9363,n,0.6863,2,10,1
72,3.1889,4.1688,3.7175,3.2215,2.9848,2.0656,y,1.106,3,2,1
72,2.6948,3.9301,1.8503,3.2498,2.8817,2.1626,space,0.4108,2,16,1
72,3.7639,3.3681,2.1333,2.4718,1.8791,2.3731,space,1.1378,2,22,1
72,3.5443,3.6728,2.1053,2.948,2.5498,2.4285,y,1.2141,1,9,1
72,3.1964,3.5286,1.7361,2.0531,2.1636,2.3949,space,0.0606,2,19,1
72,2.3041,4.1042,1.9178,2.782,2.7007,1.9448,space,0.1925,2,13,1
72,3.8621,4.3349,1.5336,1.648,3.2377,1.0799,space,5.6662,1,21,1
72,2.4505,3.1147,1.549,2.1127,2.2663,4.0213,space,2.0044,3,17,1
