participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
100,6.4021,4.0667,3.3695,2.3354,7.4312,4.6449,space,3.0692,1,22,1
100,4.8658,3.3013,4.7175,2.5993,3.4362,3.8512,space,1.1668,3,24,1
100,13.3795,2.9505,2.7171,2.5007,2.0681,2.317,y,15.8671,3,9,1
100,9.5491,2.9004,2.6995,2.8665,2.8338,2.8993,y,17.6577,2,2,1
100,2.9547,3.3151,2.1496,2.4348,2.0337,1.986,space,1.3181,3,15,1
100,2.6519,2.7035,2.1356,3.1002,2.7014,2.5832,space,1.7522,1,13,1
100,3.1325,2.6051,2.417,2.0351,2.9003,3.2995,y,15.0834,3,6,1
100,16.6466,2.1908,2.1661,1.8696,1.7016,2.2242,space,1.3332,2,14,1
100,2.2223,3.1697,2.266,2.2681,2.2663,2.2075,space,1.1045,1,16,1
100,2.2054,2.5506,3.0053,2.3515,2.6496,2.4188,y,12.2995,1,1,1
100,3.2648,2.1169,1.8845,2.388,2.0017,2.1191,y,14.326,2,5,1
100,3.1828,3.768,2.2508,1.8517,2.3374,2.5031,space,0.8737,1,19,1
100,1.7845,1.9848,1.7845,1.7708,1.8017,1.6549,n,10.8837,2,8,1
100,6.9833,2.6037,1.816,2.0852,1.9022,1.801,space,0.9363,2,23,1
100,1.606,1.8162,1.6513,1.5833,1.6496,1.7083,space,0.7023,2,11,1
100,9.8153,2.2523,1.6189,1.6199,1.6562,1.6877,y,10.3849,3,3,1
100,6.7315,2.0845,1.9169,1.8662,1.7178,1.8322,n,33.4315,1,10,1
100,1.8335,2.0184,2.3866,2.2675,2.082,2.4676,space,1.3513,2,20,1
100,2.0485,1.7028,1.6538,1.6012,1.7023,1.7363,space,0.6501,3,21,1
100,1.6499,1.5176,1.6175,1.8171,1.6833,1.9174,space,0.5414,2,17,1
100,1.6466,1.8509,1.7074,1.7492,1.7849,1.6688,n,23.4512,3,12,1
100,1.6729,1.7995,1.5741,1.5976,1.7507,1.6049,y,9.8744,1,4,1
100,2.0685,2.1538,2.0692,1.9181,2.6369,2.3208,space,0.4175,3,18,1
100,2.1197,3.7842,1.984,1.9543,2.0857,2.7344,n,6.5858,1,7,1
