participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
87,3.217,4.683,2.004,2.108,1.646,1.924,y,1.103,2,9,1
87,3.101,3.835,2.176,1.731,1.457,1.77,space,0.266,1,14,1
87,2.07,3.532,2.534,2.03,2.397,2.051,y,1.374,3,1,1
87,3,2.921,1.341,1.72,2.786,1.714,space,1.353,3,19,1
87,1.6,4.04,1.222,2.235,2.032,1.592,space,1.356,3,13,1
87,2.434,3.882,2.364,1.621,2.469,1.992,n,0.996,1,8,1
87,1.952,4.946,1.338,1.249,1.322,1.717,n,1.274,3,7,1
87,1.741,3.951,1.667,1.486,1.602,1.737,n,2.357,3,10,1
87,2.174,8.405,2.057,1.581,1.15,1.651,space,0.443,3,16,1
87,2.47,4.467,1.267,1.435,1.385,2.866,space,0.205,2,24,1
87,5.151,4.468,1.589,1.281,1.933,1.65,space,0.036,1,20,1
87,1.793,2.268,1.07,1.347,1.232,0.984,y,1.052,3,4,1
87,2.357,3.47,1.075,1.12,3.766,1.499,y,1.253,1,2,1
87,2.5,4.192,1.682,1.306,1.634,1.269,space,0.154,3,22,1
87,2.374,4.766,1.873,1.943,2.056,1.019,y,1.711,1,5,1
87,3.084,3.653,1.607,1.608,1.318,1.652,y,3.977,2,12,1
87,2.823,7.816,1.692,4.715,2.507,1.175,space,0.018,1,17,1
87,19.466,4.458,4.435,3.777,2.177,1.118,space,14.528,2,21,1
87,2.134,4.818,0.961,0.934,1.102,0.983,n,3.039,1,11,1
87,1.831,3.434,1.115,1.067,0.672,1.167,space,0.104,1,23,1
87,2.659,4.672,1.158,1.686,1.602,1.484,space,0.336,2,18,1
87,1.641,4.452,1.267,1.853,1.715,0.915,space,0.322,2,15,1
87,6.968,2.549,1.266,0.964,1.534,2.684,y,0.987,2,6,1
87,1.186,106.213,1.154,1.324,0.969,1.153,y,0.766,2,3,1
