participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
5,4.1078,3.0302,1.7892,1.9959,2.0284,0.9808,y,1.8571,2,5,1
5,3.2174,2.2647,1.33,2.2157,1.9821,2.062,y,0.7309,3,9,1
5,2.1495,4.4132,1.4808,2.0011,1.1803,2.1407,y,0.4452,1,1,1
5,3.3088,3.0194,0.7479,1.5812,1.7173,0.8323,space,1.452,1,13,1
5,4.1425,4.3959,1.9353,1.6345,2.0659,1.9639,space,20.7011,3,24,1
5,3.9929,3.032,1.3094,2.3998,1.6541,1.2296,y,0.4946,3,3,1
5,3.9714,5.8787,0.9152,1.7654,1.3484,1.5647,n,0.4348,3,12,1
5,5.0333,1.2779,2.5653,2.2766,1.9622,1.6255,space,0.8772,1,22,1
5,2.8602,2.4321,1.0364,2.8141,3.269,1.1807,y,0.7865,2,2,1
5,4.3033,4.275,2.5499,1.9437,1.1365,2.248,space,0.5559,2,20,1
5,3.0791,3.2153,1.564,3.0572,1.7078,1.8441,n,0.5855,2,8,1
5,3.2601,2.6235,1.4134,1.8703,1.8641,1.867,space,0.4896,1,19,1
5,4.4684,3.5069,1.2324,2.1858,1.914,1.2934,space,0.1855,2,23,1
5,2.5441,2.5646,1.2637,2.0992,1.1992,1.8641,space,0.0475,1,16,1
5,1.2061,2.9824,0.93,2.4005,1.2521,1.2191,space,0.519,2,17,1
5,1.5881,2.1341,1.4325,3.1514,1.2014,1.4131,n,0.3691,1,10,1
5,2.0589,5.3781,1.1428,1.3771,1.1524,1.1476,space,0.5241,3,18,1
5,3.6994,1.9773,1.4458,3.5919,1.9808,2.0026,y,0.6247,3,6,1
5,5.5298,1.3847,1.0663,1.6301,1.5567,1.0591,space,0.5808,3,21,1
5,1.8061,2.5154,1.3316,1.6476,1.3224,1.5011,space,0.5348,3,15,1
5,1.1375,4.731,1.1854,1.6754,1.2653,1.3575,n,0.8513,2,11,1
5,2.0534,2.0991,1.1412,1.449,1.5319,1.4816,n,1.0175,1,7,1
5,3.0462,1.4591,1.1897,1.8599,1.1572,1.6976,space,0.0198,2,14,1
5,1.8114,1.6852,1.4405,1.5012,1.5908,1.5636,y,0.4962,1,4,1
