participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
116,2.8557,1.9932,1.259,1.4551,1.3749,1.1845,y,0.5577,2,3,1
116,1.8122,1.7637,1.3407,1.2274,0.8882,1.3023,space,0.8504,1,14,1
116,1.6989,2.0803,0.964,0.9969,1.1225,1.1374,space,0.6912,3,13,1
116,1.4747,2.3017,0.9428,1.1857,1.179,1.3694,space,0.3934,1,17,1
116,1.4532,2.7461,1.1343,1.6386,1.4377,1.2522,space,0.7342,3,22,1
116,1.7009,2.7967,1.0524,2.1023,1.7289,0.816,y,0.4997,1,5,1
116,2.9261,3.999,1.1993,1.663,1.581,1.6333,y,0.7069,2,9,1
116,2.1779,2.505,1.4277,1.217,1.0793,1.1644,n,0.4078,1,8,1
116,1.0969,2.1619,1.0735,1.0351,1.3751,1.1969,space,0.3275,1,23,1
116,3.707,2.663,1.491,1.0573,1.5691,1.3939,space,0.2608,1,20,1
116,1.08,1.707,1.457,1.3882,1.2014,1.6801,y,0.3987,2,6,1
116,1.0947,2.4714,0.752,0.6587,0.9045,1.3596,n,0.3582,3,7,1
116,1.4882,4.9844,1.0824,0.6665,0.6279,0.8437,y,0.4186,3,1,1
116,2.57,1.9761,1.1641,1.0419,1.2635,1.7918,space,0.1874,2,24,1
116,0.9289,2.1007,1.0155,1.7772,0.6829,1.2151,y,1.144,1,11,1
116,1.2119,3.5326,0.9813,1.1589,2.829,1.2953,n,0.4592,3,10,1
116,12.2445,7.609,0.916,0.758,1.2134,0.9526,y,0.8766,3,4,1
116,1.3727,1.4369,1.0818,1.0561,1.3669,0.892,space,0.3572,3,16,1
116,1.0588,2.1479,0.8505,0.7988,1.5863,1.6174,space,0.2035,2,18,1
116,6.8589,1.6265,0.7495,0.8253,1.7929,1.1113,space,0.3001,2,15,1
116,1.598,1.6829,1.2937,0.8767,1.012,1.1555,space,0.3346,2,21,1
116,0.7906,1.3204,0.7417,0.678,0.9171,1.1282,y,0.6987,2,12,1
116,0.9878,1.4254,1.0169,0.6283,1.141,1.3152,space,0.0491,3,19,1
116,1.7287,1.8442,0.8959,0.7273,1.8238,1.1433,y,0.5392,1,2,1
