participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
4,5.8747,3.1968,2.557,2.0865,1.7516,0.9866,space,2.3748,2,17,1
4,4.763,7.3349,1.5871,2.5201,1.6747,1.5111,space,1.1894,1,22,1
4,3.2958,3.5196,1.3223,2.6338,5.2275,1.0785,y,0.8463,2,5,1
4,4.8471,6.2986,1.1813,1.9267,1.4507,1.3763,n,0.6391,1,7,1
4,4.3616,3.621,1.5007,1.5676,1.7898,1.9229,space,0.3736,2,20,1
4,2.484,6.6865,0.7009,1.4564,1.777,1.4376,space,0.4122,2,23,1
4,1.5394,4.1154,1.3579,0.9006,1.0909,1.3026,space,0.0276,3,15,1
4,2.1515,2.4843,1.4227,1.2891,1.2285,1.1029,space,0.4092,3,18,1
4,3.0728,2.4523,1.7844,1.4027,0.9978,1.664,n,1.1105,3,12,1
4,1.4056,1.7172,1.0186,7.3904,1.3019,1.2594,space,0.4336,1,19,1
4,1.7277,2.8347,0.7218,1.2286,1.0834,1.6723,n,0.6511,1,10,1
4,1.1511,3.9039,4.2673,1.2107,2.0684,0.9032,y,2.6427,1,1,1
4,3.0254,5.2601,0.7687,1.522,1.6102,1.1454,n,1.8911,2,11,1
4,3.9343,2.3342,2.3955,0.8342,0.9202,1.0884,space,0.0833,3,21,1
4,1.5192,2.0062,0.9706,1.6937,2.423,1.6187,y,1.0837,2,2,1
4,3.5207,1.3104,1.2211,1.3712,1.6428,1.3429,y,0.6345,3,6,1
4,1.3086,1.7248,0.6677,0.7673,1.3181,1.3684,space,0.0202,1,13,1
4,3.2453,1.4846,0.8295,1.7184,1.8012,1.4012,y,0.6184,3,9,1
4,1.1852,3.6362,1.4181,1.1011,3.3585,2.3679,n,1.0679,2,8,1
4,2.3567,2.1672,1.0839,1.0378,1.3098,1.7463,space,0.2804,2,14,1
4,1.4571,1.7679,0.9836,1.5256,2.1032,2.1592,y,0.8328,1,4,1
4,1.9642,1.6297,0.7852,1.5773,1.5345,2.5848,y,0.6329,3,3,1
4,0.9864,2.6841,0.8842,1.2378,1.4797,0.9168,space,0.0674,1,16,1
4,2.0236,2.9294,1.0173,0.9009,0.9348,1.0958,space,0.055,3,24,1
