participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
39,3.6032,4.1059,1.7604,1.8913,1.6114,1.5918,space,0.2244,2,23,1
39,8.0278,3.5209,1.8025,1.6063,1.3712,2.0462,space,0.1208,3,24,1
39,4.4249,2.0563,2.7637,1.6523,1.6151,1.5137,y,0.345,3,9,1
39,3.0657,4.1875,2.1037,1.7327,1.6648,1.4045,space,0.1857,2,20,1
39,4.012,4.5129,2.0745,1.1532,1.2033,0.9816,y,0.1349,1,1,1
39,2.993,2.155,0.9386,0.9643,0.954,0.85,space,2.3956,1,22,1
39,1.9821,2.1093,0.8555,0.953,0.9395,1.2216,n,0.4588,1,7,1
39,1.8742,3.548,1.1274,1.967,1.4057,1.5545,n,1.3197,2,11,1
39,5.2017,2.1415,1.3924,1.6186,1.5222,1.2523,n,1.0575,1,10,1
39,2.3798,2.107,2.1825,1.6066,1.3153,1.4049,y,0.4404,3,6,1
39,4.0197,1.9748,0.9664,2.0385,1.54,1.0656,y,0.8336,2,5,1
39,2.6066,2.7134,1.3018,2.4091,2.5823,1.648,space,0.0407,3,18,1
39,14.0448,3.2835,1.6328,1.4975,1.6705,1.6391,y,1.2374,2,2,1
39,2.9962,2.0513,1.4692,2.7225,1.0534,1.7915,y,7.1773,3,12,1
39,2.4675,1.1848,0.918,2.0312,2.3606,1.9201,space,0.4838,2,14,1
39,2.2034,2.4684,2.1271,1.4225,1.2887,1.2604,y,0.8337,3,3,1
39,3.759,4.2732,0.8645,1.6024,1.2648,0.9725,space,0.8181,2,17,1
39,3.7974,4.4577,1.648,2.004,1.1417,0.8546,space,0.8707,1,13,1
39,6.2476,2.0348,1.3816,1.781,2.0375,1.7734,n,0.2072,2,8,1
39,1.9435,1.4731,1.2978,1.5979,1.2647,1.3174,y,0.1174,1,4,1
39,3.2295,1.8413,0.9449,1.0095,1.1833,1.0276,space,0.6207,1,19,1
39,73.9911,2.2844,1.6061,1.1988,0.8622,0.9186,space,0.6703,3,15,1
39,3.3964,1.6747,1.1513,1.1998,1.3902,1.3343,space,1.1226,3,21,1
39,1.8313,2.3309,0.8649,1.2993,1.2212,1.2199,space,1.3051,1,16,1
