participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
19,4.6168,3.5566,1.7915,1.9396,2.7731,1.2387,y,3.5042,3,5,1
19,1.9002,2.3248,1.7397,3.6583,2.4167,2.3769,y,3.6058,2,1,1
19,2.6546,1.4563,1.1944,2.7398,1.2592,1.4557,y,0.9669,2,4,1
19,4.0744,2.7501,1.5503,2.503,1.9899,3.5767,space,1.2687,3,14,1
19,1.2914,2.5342,2.1731,1.3205,0.9837,1.1669,y,1.1695,1,3,1
19,1.5586,2.6359,1.1836,1.1836,1.6701,1.5107,n,0.6836,3,8,1
19,2.3831,1.3524,0.7416,0.7907,1.2349,0.9678,space,0.3099,3,17,1
19,1.8689,2.8999,0.8628,1.2343,1.2595,1.1395,space,0.3877,1,18,1
19,1.6685,0.6721,0.6201,1.1011,1.4413,1.1452,n,1.3368,2,10,1
19,1.4424,2.7267,1.4028,1.3881,1.3559,1.3222,space,0.1706,1,24,1
19,1.8281,1.801,1.7004,1.3688,1.0891,0.7079,space,0.0028,3,20,1
19,1.7423,3.2886,0.8367,1.1364,1.6571,1.1214,space,0.0052,1,21,1
19,6.293,2.1006,1.0956,1.0583,2.4999,0.5191,y,1.7417,3,2,1
19,0.6889,1.0167,0.9335,0.922,1.1632,1.2897,space,0.9734,2,22,1
19,1.4089,0.9371,1.0085,3.8674,0.8848,1.4321,space,0.4674,1,15,1
19,55.2095,5.1181,0.6384,0.6551,0.7673,1.6129,n,1.2424,2,7,1
19,1.0388,0.905,2.22,1.092,1.3577,3.2776,y,1.1675,1,6,1
19,1.2169,15.6676,0.7897,0.6503,0.6732,0.9843,y,1.6663,1,9,1
19,3.5379,2.2999,0.6736,11.6134,0.6176,0.4776,n,1.757,1,12,1
19,0.3841,0.9672,0.9288,6.3054,10.416,0.9839,space,0.0544,2,16,1
19,0.9227,1.7085,0.7563,1.2561,0.7956,0.9335,space,1.2083,2,13,1
19,2.7743,7.265,1.8331,1.2938,1.0591,1.1381,y,1.2502,3,11,1
19,1.6022,1.6755,0.9007,2.2337,3.5333,0.842,space,0.4938,3,23,1
19,1.1887,3.0387,1.0227,1.2172,0.8437,1.0796,space,0.4105,2,19,1
