participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
73,8.6804,3.0863,1.7497,1.8797,1.6418,2.0203,space,0.0441,3,20,1
73,1.8834,2.5635,1.1557,1.5903,1.7707,1.8133,y,1.3122,2,4,1
73,1.6338,2.6496,1.931,1.3674,1.4634,1.3539,n,1.1571,2,10,1
73,2.263,3.1334,1.5565,1.359,2.8704,1.9348,space,0.1697,1,24,1
73,1.4866,2.9499,1.0688,1.3126,2.0055,1.3669,space,0.4119,2,13,1
73,1.577,4.0588,1.3611,1.1126,1.7194,1.5176,space,1.2051,3,23,1
73,1.4066,6.0829,1.3301,1.064,1.8328,1.4489,y,1.3216,2,1,1
73,4.5854,3.0602,1.1182,1.5463,2.6375,2.1842,space,5.6522,3,14,1
73,4.3971,3.5512,1.3717,1.0299,2.48,1.6692,n,1.4166,2,7,1
73,2.8691,6.1496,2.6542,1.4853,1.9971,1.3587,space,0.0687,1,21,1
73,3.8304,2.7572,1.182,1.2216,1.5664,1.6759,space,0.8579,2,19,1
73,1.8029,2.8767,1.2713,1.2819,1.6491,1.7861,space,0.6029,1,18,1
73,1.5586,3.2512,0.8188,0.8155,1.2679,1.2579,space,0.3714,3,17,1
73,2.2353,2.9201,1.2607,1.5372,1.8145,1.5327,space,0.518,2,22,1
73,1.4929,2.1377,1.1547,1.264,1.2983,1.3215,y,1.4988,1,3,1
73,1.7362,2.5134,1.2704,1.1157,1.4724,1.5633,space,0.7162,1,15,1
73,2.4861,3.0978,1.525,1.6195,3.2291,1.1766,y,1.6743,3,5,1
73,1.7403,2.4041,1.0677,1.0666,1.7407,1.2775,n,0.9841,3,8,1
73,1.6816,1.6448,1.1728,1.1444,1.4178,2.0101,y,1.5801,1,6,1
73,1.7998,3.1834,1.1154,1.2518,1.2804,1.8894,space,0.4507,2,16,1
73,2.2832,4.0799,1.2651,1.2296,2.0046,1.4657,y,2.1664,3,2,1
73,1.5847,2.6819,1.3846,1.3599,1.4475,1.3271,n,2.4699,1,12,1
73,1.8322,1.967,1.1667,1.4313,2.5056,1.9775,y,1.1022,1,9,1
73,1.0555,2.8952,1.236,1.5195,2.3069,1.2362,n,2.7541,3,11,1
