participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
98,3.3719,2.4138,0.8999,0.851,1.1521,1.1846,y,4.3923,3,12,1
98,1.4412,2.0859,0.8948,0.8394,1.2439,0.9038,n,0.3695,1,10,1
98,2.4232,1.4027,0.8203,1.2361,1.5932,1.2623,n,2.6537,1,4,1
98,2.5749,3.0874,1.0853,1.1297,1.2022,2.3085,space,0.5682,1,22,1
98,1.9338,3.172,0.8289,0.7869,1.218,0.8769,space,0.2682,1,13,1
98,1.5527,2.9368,1.11,1.1706,0.9691,1.6723,space,0.4368,3,24,1
98,4.8912,2.876,0.666,0.9282,0.7611,0.9272,space,0.3538,2,23,1
98,1.9959,3.5495,0.9947,0.9008,1.0451,1.3759,space,0.0224,3,18,1
98,1.3591,2.2857,0.7817,0.7627,2.065,0.895,y,0.7356,1,1,1
98,7.351,2.2462,0.8059,0.8276,0.8842,1.2108,n,0.4199,1,7,1
98,3.3309,1.9247,1.0117,1.5163,0.9141,1.3608,space,0.9994,2,20,1
98,4.3586,2.9333,0.7164,0.6946,1.4782,0.8941,space,0.3052,2,17,1
98,1.9985,1.3919,0.996,0.9464,1.1211,0.9608,space,0.3737,3,21,1
98,1.0767,3.8488,0.7111,0.7305,1.3378,0.7786,n,0.6106,2,11,1
98,3.2576,2.7098,1.1186,0.9613,0.8916,0.6283,y,0.837,2,5,1
98,0.0441,2.5726,0.997,1.1533,1.1444,1.0107,y,0.6716,2,2,1
98,2.3159,1.6267,0.7904,0.9766,1.1674,1.1478,y,0.2024,3,9,1
98,5.7643,1.7266,1.0825,0.9284,0.9344,0.6643,y,0.3453,3,3,1
98,2.8929,1.7691,0.9788,0.7448,1.097,1.6483,y,0.1908,3,6,1
98,1.1424,3.0629,1.5627,1.2163,1.1956,0.8824,n,0.3418,2,8,1
98,11.6121,3.3966,1.0523,1.0271,2.1167,0.9483,space,0.2365,1,16,1
98,6.393,4.7623,1.9329,2.7621,2.6089,3.7127,space,0.4075,2,14,1
98,1.7827,3.5924,1.2663,1.3613,1.4958,1.3439,space,0.3624,3,15,1
98,2.2901,3.7139,1.2469,1.1248,1.13,1.1198,space,1.4525,1,19,1
